case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,gas pump,571,0.5515655875205994,mailbox,637,0.013018172234296799,scale,778,0.0060492707416415215,barber chair,423,0.0037235752679407597,barbershop,424,0.003206556895747781
1,stove,827,0.3872770071029663,ashcan,412,0.0768558606505394,hammerhead,4,0.019496653228998184,birdhouse,448,0.015375994145870209,safe,771,0.01219445001333952
2,gas pump,571,0.47890302538871765,switch,844,0.0045282961800694466,wreck,913,0.003007560735568404,mailbox,637,0.002172656822949648,safe,771,0.0020787653047591448
3,gas pump,571,0.7212539911270142,pay-phone,707,0.0019963583908975124,cash machine,480,0.001585773890838027,refrigerator,760,0.0014154971577227116,scale,778,0.0012141140177845955
4,gas pump,571,0.2992209196090698,jinrikisha,612,0.006535652093589306,swab,840,0.006011771969497204,mailbox,637,0.004640717059373856,wreck,913,0.003405239898711443
5,ashcan,412,0.3441730737686157,stove,827,0.08745460957288742,gas pump,571,0.020853841677308083,forklift,561,0.01242487970739603,safe,771,0.01203587744385004
6,gas pump,571,0.4485357105731964,mailbox,637,0.04952338710427284,ashcan,412,0.03504738211631775,jinrikisha,612,0.012026571668684483,pay-phone,707,0.009825346991419792
7,gas pump,571,0.4795626699924469,pay-phone,707,0.010868463665246964,shovel,792,0.008372414857149124,milk can,653,0.0077983178198337555,refrigerator,760,0.0075286985374987125
8,mailbox,637,0.17926666140556335,stove,827,0.0763300359249115,ashcan,412,0.057960279285907745,safe,771,0.016750121489167213,chest,492,0.014286231249570847
9,gas pump,571,0.5756134986877441,mailbox,637,0.02522440254688263,tow truck,864,0.023718833923339844,tractor,866,0.01659229025244713,cash machine,480,0.016025574877858162
10,gas pump,571,0.3934478163719177,totem pole,863,0.014665782451629639,forklift,561,0.005871355067938566,ashcan,412,0.005728202871978283,swab,840,0.0037077805027365685
11,gas pump,571,0.40124738216400146,scale,778,0.02492518536746502,refrigerator,760,0.01590665429830551,swab,840,0.013786610215902328,ashcan,412,0.011645941995084286
12,gas pump,571,0.7869913578033447,turnstile,877,0.007517785765230656,forklift,561,0.007028539199382067,drilling platform,540,0.002756522735580802,mailbox,637,0.002014838857576251
13,gas pump,571,0.22359764575958252,forklift,561,0.037538252770900726,guillotine,583,0.03137272968888283,ashcan,412,0.021685145795345306,pay-phone,707,0.011059362441301346
14,ashcan,412,0.09081076830625534,crash helmet,518,0.09002432972192764,hammer,587,0.0867612361907959,bucket,463,0.06200181692838669,milk can,653,0.04085950925946236
15,gas pump,571,0.17310509085655212,switch,844,0.08133798092603683,slot,800,0.049520596861839294,ashcan,412,0.04244038835167885,pay-phone,707,0.028930362313985825
16,pay-phone,707,0.0681842565536499,radiator,753,0.060970239341259,slot,800,0.060299839824438095,grille,581,0.044391050934791565,oil filter,686,0.0412147119641304
17,gas pump,571,0.2636182904243469,vacuum,882,0.014898369088768959,forklift,561,0.012546420097351074,lawn mower,621,0.010900130495429039,pay-phone,707,0.00805182196199894
18,gas pump,571,0.39098167419433594,jinrikisha,612,0.040301378816366196,ashcan,412,0.022540267556905746,mailbox,637,0.006528433877974749,refrigerator,760,0.003725992050021887
19,racer,751,0.053699374198913574,car wheel,479,0.037389855831861496,radiator,753,0.037154316902160645,oil filter,686,0.029047692194581032,disk brake,535,0.024308694526553154
20,gas pump,571,0.2676811218261719,ashcan,412,0.06394298374652863,mailbox,637,0.025889424607157707,safe,771,0.02068508416414261,file,553,0.019638247787952423
21,gas pump,571,0.6071422696113586,mailbox,637,0.0080173434689641,vending machine,886,0.007128250319510698,pay-phone,707,0.005964922718703747,jinrikisha,612,0.0038097689393907785
22,gas pump,571,0.384709894657135,oil filter,686,0.048435941338539124,forklift,561,0.0258297398686409,ashcan,412,0.010895228013396263,lawn mower,621,0.010726410895586014
23,gas pump,571,0.31391844153404236,ashcan,412,0.031260497868061066,pay-phone,707,0.025058312341570854,mailbox,637,0.019531235098838806,jinrikisha,612,0.00616963068023324
