case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.2515338659286499,mountain bike,671,0.060974184423685074,crash helmet,518,0.02692190743982792,gasmask,570,0.015529395081102848,stretcher,830,0.009628072381019592
1,chain saw,491,0.5532695651054382,suspension bridge,839,0.0068111298605799675,lumbermill,634,0.004570066928863525,moped,665,0.0041077621281147,crash helmet,518,0.003502319799736142
2,chain saw,491,0.6084957718849182,harvester,595,0.009194664657115936,balance beam,416,0.0053205727599561214,mountain bike,671,0.0034177524503320456,lumbermill,634,0.00318820565007627
3,chain saw,491,0.7519713640213013,harvester,595,0.0025076898746192455,lumbermill,634,0.0017758288886398077,tractor,866,0.0017755283042788506,stretcher,830,0.001421903958544135
4,chain saw,491,0.2359336018562317,mountain bike,671,0.010251332074403763,hammer,587,0.007209802512079477,power drill,740,0.006747814826667309,carpenter's kit,477,0.006741189397871494
5,chain saw,491,0.6917546391487122,power drill,740,0.00403463002294302,picket fence,716,0.003261944279074669,carpenter's kit,477,0.0024280843790620565,neck brace,678,0.001595218083821237
6,chain saw,491,0.15413546562194824,suspension bridge,839,0.0038640822749584913,American alligator,50,0.0037196148186922073,totem pole,863,0.0034231022000312805,mountain bike,671,0.003268508007749915
7,chain saw,491,0.4988870918750763,mountain bike,671,0.0029833947774022818,snowmobile,802,0.0016207965090870857,mountain tent,672,0.0012642466463148594,American alligator,50,0.0012501828605309129
8,chain saw,491,0.2614614963531494,rule,769,0.004597489256411791,suspension bridge,839,0.002930687041953206,mountain bike,671,0.0027443214785307646,lumbermill,634,0.0017946488223969936
9,chain saw,491,0.48698630928993225,unicycle,880,0.03507471829652786,mountain bike,671,0.01417804416269064,bicycle-built-for-two,444,0.003679481102153659,rule,769,0.0029237335547804832
10,chain saw,491,0.455293744802475,lawn mower,621,0.013481831178069115,disk brake,535,0.004085156135261059,plow,730,0.003915493376553059,tow truck,864,0.0037947732489556074
11,chain saw,491,0.6716815829277039,hammer,587,0.003897543530911207,shield,787,0.0031318925321102142,assault rifle,413,0.0030621869955211878,hatchet,596,0.0027341158129274845
12,chain saw,491,0.7803680896759033,vacuum,882,0.0024239798076450825,picket fence,716,0.002299732295796275,lawn mower,621,0.002074726391583681,power drill,740,0.0013414713321253657
13,chain saw,491,0.35333964228630066,mountain bike,671,0.003287733532488346,suspension bridge,839,0.0031474921852350235,ski mask,796,0.002759311581030488,lumbermill,634,0.0022746147587895393
14,chain saw,491,0.33643633127212524,stretcher,830,0.013530515134334564,crane,517,0.005324390716850758,lumbermill,634,0.003961428068578243,mountain bike,671,0.0037343488074839115
15,chain saw,491,0.6247695088386536,picket fence,716,0.002240402391180396,sports car,817,0.0010752372909337282,lawn mower,621,0.0010386923095211387,three-toed sloth,364,0.0008925467263907194
16,chain saw,491,0.8369567394256592,snowmobile,802,0.0019703777506947517,lawn mower,621,0.001560295931994915,crash helmet,518,0.0008613141253590584,picket fence,716,0.0008597839041613042
17,ski,795,0.23542700707912445,chain saw,491,0.18725484609603882,mountain bike,671,0.017024578526616096,snowmobile,802,0.016977598890662193,stretcher,830,0.012146303430199623
18,chain saw,491,0.2147694081068039,stretcher,830,0.08518356084823608,canoe,472,0.010355377569794655,hen-of-the-woods,996,0.005560068879276514,hatchet,596,0.005227220244705677
19,chain saw,491,0.5869778394699097,lawn mower,621,0.017370738089084625,harvester,595,0.004953599069267511,go-kart,573,0.002444758079946041,tractor,866,0.0018444096203893423
20,chain saw,491,0.6450758576393127,ski,795,0.007306265644729137,mountain bike,671,0.005257419776171446,suspension bridge,839,0.00422655837610364,rule,769,0.0027827967423945665
