case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,tape player,848,0.26994553208351135,cassette player,482,0.14412184059619904,cassette,481,0.06918306648731232,CD player,485,0.04090932384133339,radio,754,0.02277180179953575
1,tape player,848,0.2735513150691986,cassette player,482,0.1713571846485138,CD player,485,0.15403060615062714,radio,754,0.02717519737780094,cassette,481,0.0197046659886837
2,tape player,848,0.18726812303066254,CD player,485,0.14385269582271576,cassette player,482,0.12376327812671661,radio,754,0.04685843735933304,cassette,481,0.011853866279125214
3,tape player,848,0.22844275832176208,cassette player,482,0.21473722159862518,CD player,485,0.08999188244342804,radio,754,0.032164353877305984,cassette,481,0.017004601657390594
4,CD player,485,0.13823384046554565,notebook,681,0.10347827523946762,modem,662,0.06648269295692444,tape player,848,0.054529041051864624,hard disc,592,0.03055601939558983
5,CD player,485,0.2284512221813202,tape player,848,0.10862547159194946,cassette player,482,0.08011750876903534,cassette,481,0.07045736908912659,radio,754,0.05399370193481445
6,tape player,848,0.21331684291362762,cassette player,482,0.11613086611032486,CD player,485,0.10418455302715302,radio,754,0.06138690561056137,home theater,598,0.014339427463710308
7,tape player,848,0.21385139226913452,CD player,485,0.11320870369672775,cassette player,482,0.1123732328414917,cassette,481,0.050346847623586655,hard disc,592,0.028548575937747955
8,cassette,481,0.1535661667585373,cassette player,482,0.09393106400966644,tape player,848,0.09313894808292389,hard disc,592,0.009865906089544296,CD player,485,0.007652586791664362
9,tape player,848,0.06957781314849854,CD player,485,0.0597771592438221,cassette player,482,0.05604274570941925,assault rifle,413,0.0560295470058918,radio,754,0.05442896485328674
10,radio,754,0.16990907490253448,CD player,485,0.16574466228485107,tape player,848,0.07805102318525314,cassette player,482,0.06114015355706215,cassette,481,0.016979463398456573
11,CD player,485,0.17581531405448914,radio,754,0.160281240940094,tape player,848,0.1227656751871109,cassette player,482,0.06988116353750229,cassette,481,0.016985872760415077
12,tape player,848,0.24722065031528473,cassette player,482,0.17437952756881714,CD player,485,0.1261722594499588,radio,754,0.033452171832323074,cassette,481,0.013886256143450737
13,tape player,848,0.24204671382904053,cassette player,482,0.10378009080886841,CD player,485,0.09874718636274338,cassette,481,0.07351285219192505,radio,754,0.02398778684437275
14,tape player,848,0.22537170350551605,CD player,485,0.10398273915052414,cassette player,482,0.0903807207942009,radio,754,0.043737947940826416,cassette,481,0.02185952290892601
15,CD player,485,0.17572693526744843,tape player,848,0.10522723197937012,cassette player,482,0.0405772402882576,Polaroid camera,732,0.03760804608464241,radio,754,0.02636015973985195
16,CD player,485,0.4181228578090668,radio,754,0.07255135476589203,tape player,848,0.0661771222949028,cassette player,482,0.03586645796895027,loudspeaker,632,0.01689368113875389
17,CD player,485,0.21062146127223969,cassette player,482,0.082790307700634,tape player,848,0.08004748821258545,radio,754,0.0766972154378891,cassette,481,0.010058393701910973
18,CD player,485,0.2139292061328888,tape player,848,0.19196203351020813,cassette player,482,0.09296906739473343,radio,754,0.05511198192834854,cassette,481,0.017882559448480606
19,CD player,485,0.14303366839885712,cassette player,482,0.1150827556848526,tape player,848,0.10538121312856674,radio,754,0.05378694832324982,cassette,481,0.017082849517464638
20,tape player,848,0.23090963065624237,cassette player,482,0.14288018643856049,CD player,485,0.11619949340820312,cassette,481,0.027769576758146286,radio,754,0.015250420197844505
21,cassette player,482,0.30063849687576294,tape player,848,0.2919561266899109,cassette,481,0.07739336788654327,radio,754,0.018595632165670395,CD player,485,0.008912588469684124
22,CD player,485,0.12758217751979828,tape player,848,0.09037450700998306,radio,754,0.07190583646297455,cassette player,482,0.07108603417873383,harmonica,593,0.02065313048660755
23,tape player,848,0.16686153411865234,CD player,485,0.15292271971702576,cassette player,482,0.09586801379919052,radio,754,0.06998525559902191,cassette,481,0.028242789208889008
24,tape player,848,0.19081413745880127,cassette player,482,0.18209411203861237,cassette,481,0.05350823327898979,projector,745,0.011367333121597767,CD player,485,0.010690324008464813
25,cassette,481,0.24648244678974152,tape player,848,0.06292754411697388,cassette player,482,0.06042671203613281,iPod,605,0.009877383708953857,Polaroid camera,732,0.007713341619819403
26,cassette player,482,0.14502599835395813,tape player,848,0.13113908469676971,cassette,481,0.11492053419351578,CD player,485,0.05442820489406586,radio,754,0.04690501093864441
27,tape player,848,0.12316238880157471,CD player,485,0.10220496356487274,cassette player,482,0.08643762022256851,radio,754,0.07805482298135757,cassette,481,0.029207315295934677
28,tape player,848,0.1617080122232437,Polaroid camera,732,0.0688759833574295,cassette player,482,0.06370331346988678,CD player,485,0.04534514620900154,cassette,481,0.043839048594236374
29,tape player,848,0.18585604429244995,cassette,481,0.1561240404844284,cassette player,482,0.12537910044193268,CD player,485,0.0625067874789238,radio,754,0.008685932494699955
30,CD player,485,0.1777101308107376,tape player,848,0.14862482249736786,cassette player,482,0.12597528100013733,radio,754,0.09112600237131119,cassette,481,0.04092798009514809
31,tape player,848,0.11358637362718582,CD player,485,0.10693975538015366,cassette player,482,0.06166115030646324,radio,754,0.05810778960585594,Polaroid camera,732,0.0240548737347126
32,tape player,848,0.20923346281051636,CD player,485,0.11490441858768463,cassette player,482,0.07849769294261932,radio,754,0.06123655289411545,cassette,481,0.043858885765075684
33,tape player,848,0.26515692472457886,cassette player,482,0.11773417145013809,CD player,485,0.0967206060886383,radio,754,0.04171553626656532,cassette,481,0.01843303255736828
34,tape player,848,0.235578253865242,CD player,485,0.14447633922100067,cassette player,482,0.1307424008846283,radio,754,0.0381905660033226,cassette,481,0.00911616813391447
35,tape player,848,0.23389075696468353,CD player,485,0.15991172194480896,cassette player,482,0.12167640030384064,radio,754,0.062271229922771454,cassette,481,0.02727104164659977
36,tape player,848,0.12498854100704193,cassette player,482,0.11252209544181824,CD player,485,0.09666821360588074,radio,754,0.04550815001130104,home theater,598,0.041537895798683167
37,tape player,848,0.24650533497333527,cassette player,482,0.20231890678405762,cassette,481,0.12264377623796463,modem,662,0.01568560302257538,CD player,485,0.015484233386814594
38,tape player,848,0.17661501467227936,cassette player,482,0.14043782651424408,CD player,485,0.119908906519413,cassette,481,0.021740779280662537,radio,754,0.01938173919916153
39,tape player,848,0.15709596872329712,cassette player,482,0.1334344446659088,cassette,481,0.064586341381073,radio,754,0.043285585939884186,CD player,485,0.03311372175812721
40,CD player,485,0.3103428781032562,radio,754,0.1104322001338005,tape player,848,0.10506055504083633,cassette player,482,0.06628551334142685,cassette,481,0.007108929101377726
41,tape player,848,0.17295195162296295,cassette player,482,0.11769578605890274,cassette,481,0.08926288783550262,CD player,485,0.07708919793367386,radio,754,0.0394727922976017
42,cassette,481,0.3145889341831207,cassette player,482,0.28361377120018005,tape player,848,0.16380232572555542,CD player,485,0.022029001265764236,pencil sharpener,710,0.0076110209338366985
43,cassette,481,0.14330725371837616,tape player,848,0.03956040367484093,hard disc,592,0.03763765096664429,iPod,605,0.027324993163347244,web site,916,0.02560797519981861
44,tape player,848,0.1756189614534378,radio,754,0.09717871248722076,CD player,485,0.09091123938560486,cassette player,482,0.08735931664705276,cassette,481,0.015148918144404888
45,tape player,848,0.1771843284368515,CD player,485,0.1759759783744812,cassette player,482,0.09023590385913849,radio,754,0.04771490395069122,toaster,859,0.017957177013158798
46,tape player,848,0.3551747500896454,cassette player,482,0.12417569011449814,printer,742,0.07653859257698059,CD player,485,0.07413091510534286,cassette,481,0.02124473825097084
47,CD player,485,0.23978498578071594,radio,754,0.1217169463634491,tape player,848,0.08263277262449265,cassette player,482,0.03716523200273514,cassette,481,0.030808985233306885
48,tape player,848,0.17130179703235626,cassette player,482,0.15377691388130188,radio,754,0.09135520458221436,CD player,485,0.05765628069639206,cassette,481,0.0447060763835907
49,tape player,848,0.2426670342683792,CD player,485,0.2060878425836563,cassette player,482,0.14086824655532837,radio,754,0.03689948841929436,cassette,481,0.015382737852633
50,tape player,848,0.19629202783107758,CD player,485,0.1414237767457962,cassette player,482,0.11102546751499176,radio,754,0.04268040135502815,cassette,481,0.0388665646314621
51,tape player,848,0.300602525472641,CD player,485,0.12993423640727997,cassette player,482,0.08694929629564285,radio,754,0.03284429758787155,cassette,481,0.031677305698394775
52,radio,754,0.18866612017154694,tape player,848,0.13366729021072388,cassette player,482,0.11110080778598785,CD player,485,0.1082780584692955,cassette,481,0.026301907375454903
53,tape player,848,0.1860780417919159,CD player,485,0.17134319245815277,cassette player,482,0.08634254336357117,cassette,481,0.06219523772597313,radio,754,0.03554795682430267
54,CD player,485,0.2501550316810608,tape player,848,0.21801136434078217,cassette player,482,0.09602371603250504,radio,754,0.03600379452109337,web site,916,0.008095694705843925
55,tape player,848,0.279867559671402,cassette player,482,0.11038094758987427,CD player,485,0.10672879964113235,cassette,481,0.01877298764884472,radio,754,0.015341217629611492
56,cassette player,482,0.1847257912158966,tape player,848,0.1624281406402588,CD player,485,0.08659063279628754,cassette,481,0.04935053735971451,radio,754,0.040790777653455734
57,tape player,848,0.1663060337305069,radio,754,0.14670871198177338,CD player,485,0.13119812309741974,cassette player,482,0.11081302165985107,cassette,481,0.033127155154943466
58,CD player,485,0.24298825860023499,radio,754,0.1201733648777008,tape player,848,0.06480419635772705,cassette player,482,0.044875409454107285,cassette,481,0.03870260715484619
59,CD player,485,0.17934530973434448,tape player,848,0.09392838180065155,radio,754,0.07965291291475296,cassette player,482,0.05980705842375755,assault rifle,413,0.020683899521827698
60,tape player,848,0.23067043721675873,cassette player,482,0.11382575333118439,CD player,485,0.10955904424190521,radio,754,0.041237715631723404,cassette,481,0.013008053414523602
61,radio,754,0.18646933138370514,CD player,485,0.16602152585983276,tape player,848,0.10609225928783417,cassette player,482,0.057713963091373444,cassette,481,0.025487493723630905
62,tape player,848,0.23453228175640106,cassette player,482,0.1539260894060135,radio,754,0.04472346603870392,CD player,485,0.039294689893722534,cassette,481,0.027780037373304367
63,cassette player,482,0.11773914843797684,radio,754,0.11027234047651291,tape player,848,0.10571712255477905,CD player,485,0.06616851687431335,cassette,481,0.05120402202010155
64,tape player,848,0.1292579025030136,CD player,485,0.09403245896100998,cassette player,482,0.09183672815561295,radio,754,0.027252724394202232,cassette,481,0.02329912781715393
65,CD player,485,0.13786442577838898,tape player,848,0.12900850176811218,cassette player,482,0.11772336810827255,radio,754,0.06736674904823303,cassette,481,0.030222982168197632
66,tape player,848,0.13935917615890503,radio,754,0.1230093240737915,cassette player,482,0.1012621745467186,cassette,481,0.050192080438137054,oscilloscope,688,0.03307492285966873
67,tape player,848,0.17788012325763702,cassette player,482,0.11015252768993378,cassette,481,0.046852629631757736,CD player,485,0.030067868530750275,modem,662,0.028231685981154442
68,cassette,481,0.19154563546180725,tape player,848,0.09046344459056854,cassette player,482,0.06571900844573975,CD player,485,0.058903031051158905,radio,754,0.050623733550310135
69,CD player,485,0.23777338862419128,tape player,848,0.16175884008407593,cassette player,482,0.10238616913557053,radio,754,0.028328031301498413,cassette,481,0.027048304677009583
70,CD player,485,0.3179701566696167,tape player,848,0.15132279694080353,radio,754,0.056607894599437714,cassette player,482,0.05044449120759964,cassette,481,0.013074473477900028
71,CD player,485,0.10029555857181549,tape player,848,0.09339417517185211,printer,742,0.08432276546955109,cassette player,482,0.07909934967756271,cassette,481,0.059209857136011124
72,tape player,848,0.4698418974876404,cassette player,482,0.21665069460868835,cassette,481,0.04646451398730278,CD player,485,0.00962163507938385,radio,754,0.00286803487688303
73,CD player,485,0.31266531348228455,tape player,848,0.16035063564777374,cassette player,482,0.06494024395942688,radio,754,0.04956705868244171,home theater,598,0.02749919891357422
74,tape player,848,0.27153652906417847,CD player,485,0.2601771950721741,cassette player,482,0.13714809715747833,radio,754,0.0539160892367363,cassette,481,0.010402536019682884
