case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.14096885919570923,stretcher,830,0.13631127774715424,crash helmet,518,0.06962323933839798,mountain bike,671,0.04370049014687538,knee pad,615,0.03098592348396778
1,chain saw,491,0.45736458897590637,football helmet,560,0.0038101321551948786,ski mask,796,0.0030349541921168566,mountain bike,671,0.002666087355464697,stretcher,830,0.0026125891599804163
2,chain saw,491,0.7145531177520752,snowmobile,802,0.004361358936876059,crash helmet,518,0.00337393069639802,power drill,740,0.003281347220763564,plow,730,0.0030342668760567904
3,chain saw,491,0.62659752368927,pole,733,0.007417740300297737,mountain bike,671,0.004627537913620472,flute,558,0.003864217083901167,jeep,609,0.003339549759402871
4,chain saw,491,0.5099908113479614,plow,730,0.012255877256393433,harvester,595,0.003355559427291155,snowmobile,802,0.003025089856237173,moped,665,0.0025079953484237194
5,chain saw,491,0.6668795347213745,ski mask,796,0.0034316133242100477,mountain bike,671,0.0019398804288357496,coho,391,0.0017733043059706688,Bouvier des Flandres,233,0.0017470084130764008
6,chain saw,491,0.23007217049598694,power drill,740,0.02876119501888752,stretcher,830,0.024538613855838776,jeep,609,0.016199352219700813,crane,517,0.012224961072206497
7,chain saw,491,0.45831814408302307,mountain bike,671,0.024506550282239914,assault rifle,413,0.007969857193529606,stretcher,830,0.006670912727713585,snowmobile,802,0.0062776533886790276
8,chain saw,491,0.242929607629776,mountain bike,671,0.00652766227722168,ski,795,0.0026956459041684866,harvester,595,0.002683357335627079,stretcher,830,0.0026278914883732796
9,chain saw,491,0.7340497970581055,street sign,919,0.0033539943397045135,mountain bike,671,0.00268364604562521,cowboy hat,515,0.002260365057736635,crash helmet,518,0.0016949181444942951
10,chain saw,491,0.4165487289428711,gasmask,570,0.010552440769970417,crash helmet,518,0.009413845837116241,snowmobile,802,0.009166966192424297,cowboy boot,514,0.008182368241250515
11,chain saw,491,0.34212934970855713,mountain bike,671,0.003528039203956723,rifle,764,0.00292069255374372,assault rifle,413,0.0026818171609193087,revolver,763,0.0025663175620138645
12,chain saw,491,0.3068902790546417,plow,730,0.019697358831763268,rifle,764,0.0032385799568146467,mountain bike,671,0.002438440453261137,cowboy hat,515,0.002363536972552538
