case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,golf ball,574,0.5047832131385803,tennis ball,852,0.002838895423337817,thimble,855,0.0023569657932966948,croquet ball,522,0.00231919065117836,soccer ball,805,0.001549132983200252
1,golf ball,574,0.5798500776290894,tennis ball,852,0.0017459088703617454,ping-pong ball,722,0.0017234731931239367,baseball,429,0.0012513896217569709,alp,970,0.0012199339689686894
2,golf ball,574,0.4982258081436157,thimble,855,0.0022246830631047487,ping-pong ball,722,0.0018597461748868227,tennis ball,852,0.0014989295741543174,Lhasa,204,0.0010325348703190684
3,golf ball,574,0.454958975315094,thimble,855,0.002829119563102722,gibbon,368,0.0016590150771662593,Shih-Tzu,155,0.0013389219529926777,ping-pong ball,722,0.0012303476687520742
4,golf ball,574,0.4729471504688263,gibbon,368,0.0023410560097545385,leatherback turtle,34,0.001795222982764244,thimble,855,0.0015381884295493364,tennis ball,852,0.001469236216507852
5,golf ball,574,0.41059616208076477,ping-pong ball,722,0.004118053242564201,thimble,855,0.003040964249521494,tennis ball,852,0.0022311208304017782,lens cap,622,0.001395250903442502
6,golf ball,574,0.27944934368133545,thimble,855,0.0013703220756724477,silky terrier,201,0.0013217137893661857,giant schnauzer,197,0.001299703260883689,rapeseed,984,0.001252851216122508
7,golf ball,574,0.3861749470233917,mortar,666,0.02208980731666088,orange,950,0.006595365237444639,caldron,469,0.0039669219404459,lemon,951,0.0036786163691431284
8,golf ball,574,0.523590087890625,croquet ball,522,0.006557249464094639,thimble,855,0.0057511585764586926,poncho,735,0.003927533980458975,matchstick,644,0.0018674057209864259
9,golf ball,574,0.47275716066360474,thimble,855,0.0032048700377345085,tennis ball,852,0.0021207863464951515,ping-pong ball,722,0.0017160618444904685,envelope,549,0.001670409576036036
10,golf ball,574,0.5231067538261414,doormat,539,0.0035143543500453234,thimble,855,0.0014867932768538594,ping-pong ball,722,0.0009431270882487297,remote control,761,0.0009053751709870994
11,golf ball,574,0.4445887804031372,ping-pong ball,722,0.006623222026973963,croquet ball,522,0.006287058815360069,baseball,429,0.004988131113350391,thimble,855,0.004305331036448479
12,golf ball,574,0.5154523253440857,ping-pong ball,722,0.0019566768314689398,thimble,855,0.0017202228773385286,tennis ball,852,0.0013926437823101878,sidewinder,68,0.001170787145383656
13,golf ball,574,0.5023080110549927,thimble,855,0.005942932330071926,ping-pong ball,722,0.002279929118230939,Shih-Tzu,155,0.0016508917324244976,matchstick,644,0.0015606191009283066
14,golf ball,574,0.4104658365249634,thimble,855,0.0016749247442930937,tennis ball,852,0.0012686476111412048,croquet ball,522,0.0010935842292383313,ballplayer,981,0.0010298045817762613
15,golf ball,574,0.44429510831832886,thimble,855,0.002380558056756854,dung beetle,305,0.0013585785636678338,tennis ball,852,0.0013245460577309132,puffer,397,0.001184048131108284
16,golf ball,574,0.43552425503730774,ping-pong ball,722,0.00200163247063756,thimble,855,0.0018673079321160913,tennis ball,852,0.0018546300707384944,leatherback turtle,34,0.0018264715326949954
17,golf ball,574,0.49414655566215515,ping-pong ball,722,0.003429408883675933,thimble,855,0.0023577571846544743,tennis ball,852,0.001812427886761725,Lhasa,204,0.0011577627155929804
18,golf ball,574,0.46820196509361267,baseball,429,0.00261391862295568,tennis ball,852,0.0025822424795478582,croquet ball,522,0.002546691568568349,ping-pong ball,722,0.0024199464824050665
19,golf ball,574,0.5087466835975647,gibbon,368,0.0021985704079270363,thimble,855,0.0014498020755127072,binder,446,0.0012917212443426251,loudspeaker,632,0.0010062967194244266
20,golf ball,574,0.328814834356308,tennis ball,852,0.001308178179897368,dugong,149,0.0012092591496184468,football helmet,560,0.0011354300659149885,ballplayer,981,0.0010990140726789832
21,golf ball,574,0.4419400990009308,thimble,855,0.0031096336897462606,tennis ball,852,0.0016398171428591013,ping-pong ball,722,0.0014955973019823432,Lhasa,204,0.001006516395136714
22,golf ball,574,0.4967796802520752,ping-pong ball,722,0.0037955651059746742,thimble,855,0.0034497929736971855,leatherback turtle,34,0.002340106526389718,hermit crab,125,0.0023048287257552147
23,golf ball,574,0.5071300864219666,ping-pong ball,722,0.0019896780140697956,thimble,855,0.0015800519613549113,tennis ball,852,0.0014669657684862614,dung beetle,305,0.0013641230762004852
24,golf ball,574,0.3893156051635742,tennis ball,852,0.0017177235567942262,thimble,855,0.0015301852254197001,wombat,106,0.0011479860404506326,soccer ball,805,0.0011067567393183708
25,golf ball,574,0.4037029445171356,thimble,855,0.0024423585273325443,ping-pong ball,722,0.0021914050448685884,tub,876,0.0012337601510807872,remote control,761,0.0011995628010481596
26,golf ball,574,0.37604936957359314,thimble,855,0.0012814778601750731,microphone,650,0.0012391931377351284,goblet,572,0.001126907765865326,tennis ball,852,0.0011244418565183878
