case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,vault,884,0.2696467339992523,altar,406,0.16448847949504852,church,497,0.0929141417145729,monastery,663,0.028111567720770836,organ,687,0.010062095709145069
1,church,497,0.24368713796138763,altar,406,0.12632329761981964,vault,884,0.12182602286338806,monastery,663,0.021350914612412453,organ,687,0.007822624407708645
2,vault,884,0.25444066524505615,church,497,0.25342270731925964,altar,406,0.11715526878833771,monastery,663,0.02040887251496315,organ,687,0.009431947022676468
3,vault,884,0.29912376403808594,altar,406,0.17339037358760834,church,497,0.10396795719861984,monastery,663,0.01936054602265358,organ,687,0.010010107420384884
4,vault,884,0.36046284437179565,church,497,0.1483626812696457,altar,406,0.1032051295042038,monastery,663,0.019929280504584312,organ,687,0.012966460548341274
5,vault,884,0.3021235466003418,church,497,0.08483800292015076,altar,406,0.0823301300406456,monastery,663,0.026250699535012245,organ,687,0.011082116514444351
6,church,497,0.4022198021411896,bell cote,442,0.06045118719339371,monastery,663,0.025970350950956345,vault,884,0.005280694924294949,dome,538,0.002406734973192215
7,church,497,0.36507120728492737,bell cote,442,0.12928526103496552,vault,884,0.029617052525281906,monastery,663,0.02601190283894539,dome,538,0.005319435149431229
8,church,497,0.3210113048553467,bell cote,442,0.14383141696453094,monastery,663,0.011938171461224556,vault,884,0.010805864818394184,tile roof,858,0.0032934434711933136
9,church,497,0.24887090921401978,vault,884,0.16054865717887878,altar,406,0.12859708070755005,monastery,663,0.02580421231687069,organ,687,0.008516887202858925
10,vault,884,0.32090499997138977,altar,406,0.14487941563129425,church,497,0.10808365792036057,monastery,663,0.01636350341141224,organ,687,0.01432349905371666
11,church,497,0.40415409207344055,altar,406,0.18696293234825134,vault,884,0.17441949248313904,monastery,663,0.007075262255966663,organ,687,0.006125278305262327
12,vault,884,0.19319406151771545,church,497,0.16120469570159912,monastery,663,0.059682950377464294,bell cote,442,0.040090642869472504,altar,406,0.009009637869894505
13,church,497,0.40911611914634705,bell cote,442,0.07795774191617966,monastery,663,0.014349903911352158,vault,884,0.0074651348404586315,castle,483,0.005192795768380165
14,vault,884,0.465766578912735,church,497,0.0741862878203392,altar,406,0.05515967682003975,monastery,663,0.029873931780457497,organ,687,0.008875884115695953
15,vault,884,0.2800126075744629,altar,406,0.06661883741617203,church,497,0.05742333084344864,monastery,663,0.03263426944613457,organ,687,0.02533629536628723
16,church,497,0.49173247814178467,bell cote,442,0.022539881989359856,monastery,663,0.006764991674572229,dome,538,0.0025181188248097897,boathouse,449,0.0018429392948746681
17,altar,406,0.17474672198295593,vault,884,0.16990159451961517,church,497,0.059640590101480484,organ,687,0.04409022629261017,monastery,663,0.018581243231892586
18,church,497,0.22790144383907318,vault,884,0.1933896839618683,altar,406,0.1462593972682953,monastery,663,0.020040206611156464,organ,687,0.01595977135002613
