case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,gas pump,571,0.5663822889328003,vending machine,886,0.00896434485912323,ambulance,407,0.002323395572602749,vacuum,882,0.0022934337612241507,lawn mower,621,0.001892834552563727
1,gas pump,571,0.5468922853469849,vacuum,882,0.0017686935607343912,turnstile,877,0.0015248458366841078,pay-phone,707,0.0012027861084789038,refrigerator,760,0.0011962102726101875
2,gas pump,571,0.22750741243362427,parking meter,704,0.010207263752818108,pay-phone,707,0.004959056619554758,ashcan,412,0.004393340088427067,cash machine,480,0.004084092099219561
3,gas pump,571,0.1125754714012146,cash machine,480,0.016823766753077507,modem,662,0.006312886718660593,switch,844,0.005599904805421829,vending machine,886,0.005221257451921701
4,gas pump,571,0.17754410207271576,cash machine,480,0.006109178997576237,pay-phone,707,0.0034221962559968233,trolleybus,874,0.0033920013811439276,oystercatcher,143,0.003189339069649577
5,gas pump,571,0.3044823110103607,water bottle,898,0.0019382111495360732,cash machine,480,0.0018484656466171145,refrigerator,760,0.001831652014516294,pay-phone,707,0.0015912872040644288
6,gas pump,571,0.14785371720790863,pay-phone,707,0.014827503822743893,fireboat,554,0.00547801423817873,dial telephone,528,0.0025551680009812117,cash machine,480,0.002189599210396409
7,gas pump,571,0.6077243685722351,ashcan,412,0.015117676928639412,mailbox,637,0.009550180286169052,pay-phone,707,0.0067619821056723595,water bottle,898,0.003099636407569051
8,gas pump,571,0.2449958175420761,vacuum,882,0.00993327610194683,mailbox,637,0.003783299122005701,water bottle,898,0.0032755685970187187,tow truck,864,0.0032436312176287174
9,gas pump,571,0.41332414746284485,parking meter,704,0.015848670154809952,space heater,811,0.004270805511623621,coffeepot,505,0.003211638191714883,traffic light,920,0.0030271075665950775
10,gas pump,571,0.4810982942581177,refrigerator,760,0.0024817718658596277,pay-phone,707,0.002461101394146681,mailbox,637,0.0024017447140067816,water bottle,898,0.002002784749493003
11,gas pump,571,0.4778784215450287,mailbox,637,0.026474984362721443,radio telescope,755,0.0038435575552284718,cash machine,480,0.002920087892562151,vending machine,886,0.002644988475367427
12,gas pump,571,0.09637080132961273,parking meter,704,0.014588641934096813,vending machine,886,0.01425126101821661,stethoscope,823,0.010003967210650444,cash machine,480,0.008223801851272583
13,gas pump,571,0.2667190730571747,pay-phone,707,0.030192604288458824,cash machine,480,0.005325808189809322,vending machine,886,0.0033987124916166067,dial telephone,528,0.0032962241675704718
14,gas pump,571,0.4877220094203949,parking meter,704,0.0079963319003582,cash machine,480,0.0046443035826087,vending machine,886,0.0032342830672860146,passenger car,705,0.0022172722965478897
15,gas pump,571,0.39358091354370117,ashcan,412,0.01623474434018135,pay-phone,707,0.013689753599464893,cash machine,480,0.008115354925394058,vending machine,886,0.007968795485794544
16,gas pump,571,0.19333109259605408,switch,844,0.027119319885969162,vending machine,886,0.014321786351501942,space heater,811,0.01299478579312563,tape player,848,0.012231305241584778
17,gas pump,571,0.07647185772657394,pay-phone,707,0.018427833914756775,mailbox,637,0.01399867795407772,cash machine,480,0.012451602146029472,parking meter,704,0.011689077131450176
18,gas pump,571,0.2918814420700073,cash machine,480,0.0062391497194767,ashcan,412,0.0040224818512797356,mailbox,637,0.00397478835657239,switch,844,0.0032915733754634857
19,gas pump,571,0.2772623598575592,pay-phone,707,0.01779976859688759,cash machine,480,0.01378252450376749,traffic light,920,0.00583078945055604,trolleybus,874,0.00492588896304369
20,gas pump,571,0.3359137177467346,folding chair,559,0.0025837356224656105,window screen,904,0.0017911988543346524,fireboat,554,0.0016575545305386186,barbershop,424,0.0015959871234372258
21,gas pump,571,0.44512635469436646,pay-phone,707,0.005180118139833212,vacuum,882,0.004377031698822975,water bottle,898,0.0028488829266279936,joystick,613,0.002505313139408827
22,gas pump,571,0.22204548120498657,tape player,848,0.004329645074903965,cassette player,482,0.003937575034797192,switch,844,0.003682686248794198,stethoscope,823,0.0031903316266834736
23,gas pump,571,0.23136956989765167,cash machine,480,0.028964729979634285,pay-phone,707,0.009905394166707993,mailbox,637,0.0025161313824355602,vending machine,886,0.0024994381237775087
24,gas pump,571,0.34122005105018616,cash machine,480,0.005561503116041422,pay-phone,707,0.004725479520857334,parking meter,704,0.0027877057436853647,vending machine,886,0.002504640491679311
25,gas pump,571,0.4237876236438751,parking meter,704,0.014728469774127007,vacuum,882,0.006659388076514006,lawn mower,621,0.005775927100330591,pay-phone,707,0.0050900774076581
26,gas pump,571,0.2724655866622925,mailbox,637,0.010082949884235859,parking meter,704,0.00940729957073927,cash machine,480,0.007756723556667566,ashcan,412,0.005732743069529533
27,gas pump,571,0.4612784683704376,cash machine,480,0.0024100891314446926,pay-phone,707,0.0020844475366175175,mailbox,637,0.0017324578948318958,fireboat,554,0.0016072953585535288
28,gas pump,571,0.3569856882095337,vending machine,886,0.10690799355506897,mailbox,637,0.025826111435890198,cash machine,480,0.011154438368976116,parking meter,704,0.003776227356866002
29,gas pump,571,0.481670081615448,vending machine,886,0.0027864270377904177,pay-phone,707,0.002559665124863386,cash machine,480,0.0012343759881332517,fire engine,555,0.0012161087943241
30,gas pump,571,0.5849530696868896,cash machine,480,0.015434841625392437,vending machine,886,0.006172834429889917,parking meter,704,0.0031538549810647964,pay-phone,707,0.0022091574501246214
31,gas pump,571,0.46512895822525024,pay-phone,707,0.011225651018321514,vending machine,886,0.007717195898294449,cash machine,480,0.00435594329610467,parking meter,704,0.003629812505096197
32,gas pump,571,0.2197938859462738,parking meter,704,0.006286859977990389,cash machine,480,0.005220200400799513,ambulance,407,0.004662308841943741,turnstile,877,0.004141326528042555
33,gas pump,571,0.4656538963317871,pay-phone,707,0.0031228968873620033,cash machine,480,0.0028264003340154886,vending machine,886,0.0014883518451824784,fireboat,554,0.0012434495147317648
34,gas pump,571,0.4228847026824951,pay-phone,707,0.11529645323753357,swab,840,0.019118094816803932,dial telephone,528,0.012979963794350624,oil filter,686,0.011100252158939838
35,gas pump,571,0.3410133421421051,parking meter,704,0.2103390395641327,vending machine,886,0.024659227579832077,cash machine,480,0.007962957955896854,ashcan,412,0.0065394495613873005
36,gas pump,571,0.2000637650489807,cash machine,480,0.004726548213511705,pay-phone,707,0.0039459289982914925,ambulance,407,0.002992873778566718,moving van,675,0.0029187051113694906
37,gas pump,571,0.4179835915565491,cash machine,480,0.0030165472999215126,pay-phone,707,0.0019458740716800094,passenger car,705,0.0016358507564291358,vending machine,886,0.001571427215822041
38,gas pump,571,0.39378640055656433,refrigerator,760,0.003228958696126938,mailbox,637,0.0018568565137684345,forklift,561,0.0016864832723513246,vending machine,886,0.001686267787590623
39,gas pump,571,0.18982747197151184,cash machine,480,0.046381060034036636,pay-phone,707,0.006605098489671946,parking meter,704,0.005626071710139513,vending machine,886,0.004162777215242386
40,gas pump,571,0.19022083282470703,vending machine,886,0.027186943218111992,cash machine,480,0.0043821800500154495,parking meter,704,0.004151315428316593,mailbox,637,0.002039771294221282
41,gas pump,571,0.30877378582954407,ambulance,407,0.004823417402803898,parking meter,704,0.004150644410401583,lawn mower,621,0.004072827752679586,fireboat,554,0.0038436478935182095
42,gas pump,571,0.384966105222702,vending machine,886,0.0041090333834290504,cash machine,480,0.0026775819715112448,pay-phone,707,0.0023491347674280405,parking meter,704,0.0018797711236402392
43,gas pump,571,0.16160254180431366,cash machine,480,0.041709672659635544,parking meter,704,0.04161238670349121,vending machine,886,0.022411787882447243,pay-phone,707,0.018419431522488594
44,gas pump,571,0.4090081453323364,pay-phone,707,0.005510557442903519,soap dispenser,804,0.0032335182186216116,vacuum,882,0.0030096222180873156,tow truck,864,0.0029776012524962425
45,gas pump,571,0.48027539253234863,parking meter,704,0.002460902789607644,lawn mower,621,0.0023576882667839527,mailbox,637,0.0020220347214490175,traffic light,920,0.001992324134334922
46,gas pump,571,0.461410790681839,trolleybus,874,0.0016886244993656874,traffic light,920,0.0016567533602938056,television,851,0.001599118928425014,refrigerator,760,0.0014129991177469492
47,gas pump,571,0.5124474763870239,ashcan,412,0.0033811500761657953,parallel bars,702,0.002761014737188816,mailbox,637,0.0023895332124084234,cash machine,480,0.002177382120862603
48,gas pump,571,0.3973897397518158,cash machine,480,0.009056112729012966,pay-phone,707,0.006668322719633579,ashcan,412,0.003781296778470278,parking meter,704,0.003716557752341032
49,gas pump,571,0.3611656129360199,pay-phone,707,0.0038587055169045925,vending machine,886,0.0036714025773108006,cash machine,480,0.003173735225573182,mailbox,637,0.0019080156926065683
50,gas pump,571,0.1935700625181198,cash machine,480,0.006657670252025127,pay-phone,707,0.005441832821816206,mailbox,637,0.0049817622639238834,parking meter,704,0.0048010884784162045
51,gas pump,571,0.3179225027561188,cellular telephone,487,0.004445753525942564,switch,844,0.002948618261143565,scale,778,0.0028735247906297445,pay-phone,707,0.002459420822560787
52,gas pump,571,0.2729874849319458,parking meter,704,0.04058581590652466,pay-phone,707,0.02515236847102642,mailbox,637,0.006189382169395685,vending machine,886,0.0038625765591859818
