case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,mosquito net,669,0.1168791726231575,four-poster,564,0.10693610459566116,grand piano,579,0.06466584652662277,palace,698,0.05168341472744942,patio,706,0.03212646394968033
1,grand piano,579,0.23544538021087646,cloak,501,0.04613499715924263,umbrella,879,0.028663182631134987,altar,406,0.021565811708569527,harp,594,0.019683027639985085
2,quill,749,0.7572888135910034,wool,911,0.012894556857645512,necklace,679,0.011372772976756096,cloak,501,0.010911387391388416,mitten,658,0.00702713942155242
3,gown,578,0.11974608898162842,overskirt,689,0.07714658230543137,cloak,501,0.07305913418531418,hoopskirt,601,0.050592489540576935,velvet,885,0.034193988889455795
4,theater curtain,854,0.06128455325961113,lampshade,619,0.041209690272808075,shower curtain,794,0.037190958857536316,pedestal,708,0.03359522297978401,window shade,905,0.03224846348166466
5,grand piano,579,0.09244385361671448,mosquito net,669,0.05964874103665352,window shade,905,0.04587390273809433,four-poster,564,0.02766381949186325,studio couch,831,0.018553996458649635
6,fountain,562,0.0401078462600708,cloak,501,0.037011027336120605,acorn,988,0.02579723484814167,velvet,885,0.022431977093219757,umbrella,879,0.014390158466994762
7,grand piano,579,0.057858388870954514,mosquito net,669,0.05185529217123985,peacock,84,0.03726303204894066,quill,749,0.02090703882277012,patio,706,0.016623783856630325
8,umbrella,879,0.29405659437179565,quill,749,0.07810387015342712,cloak,501,0.05942995846271515,mosquito net,669,0.0530216358602047,velvet,885,0.026812538504600525
9,quill,749,0.1558149755001068,grand piano,579,0.1044674664735794,window shade,905,0.045857664197683334,four-poster,564,0.015399692580103874,quilt,750,0.014056661166250706
10,swab,840,0.09368910640478134,velvet,885,0.06742207705974579,bath towel,434,0.0413409024477005,cloak,501,0.026493994519114494,tub,876,0.025583675131201744
11,quill,749,0.09331416338682175,mosquito net,669,0.03286350518465042,cloak,501,0.02877717837691307,peacock,84,0.023258553817868233,velvet,885,0.023015744984149933
12,grand piano,579,0.34026414155960083,dining table,532,0.018305137753486633,radiator,753,0.017841827124357224,throne,857,0.01600254513323307,fountain,562,0.01571662165224552
13,peacock,84,0.1161825880408287,quill,749,0.0804402306675911,umbrella,879,0.06592997908592224,velvet,885,0.02752089500427246,grand piano,579,0.023873552680015564
14,quill,749,0.09253475069999695,umbrella,879,0.04424859955906868,cloak,501,0.035442743450403214,swab,840,0.02795116789638996,peacock,84,0.026648543775081635
