case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,garbage truck,569,0.4152960479259491,snowplow,803,0.01823493093252182,crane,517,0.003707513213157654,teddy,850,0.0019903217907994986,hook,600,0.001576797105371952
1,garbage truck,569,0.505709171295166,trailer truck,867,0.035337891429662704,moving van,675,0.011052173562347889,freight car,565,0.009287682361900806,snowplow,803,0.004637223202735186
2,garbage truck,569,0.6150079369544983,snowplow,803,0.0033353923354297876,trailer truck,867,0.00255241128616035,crane,517,0.0023003092501312494,tow truck,864,0.0019826823845505714
3,garbage truck,569,0.3368237018585205,trailer truck,867,0.015386395156383514,crane,517,0.009216155856847763,snowplow,803,0.0051743341609835625,tow truck,864,0.004630515817552805
4,garbage truck,569,0.28523677587509155,trailer truck,867,0.007638287264853716,crane,517,0.0062495446763932705,moving van,675,0.0053084855899214745,snowplow,803,0.004509740509092808
5,garbage truck,569,0.5011163949966431,snowplow,803,0.010729465633630753,crane,517,0.010710072703659534,trailer truck,867,0.007298264652490616,moving van,675,0.006009692791849375
6,garbage truck,569,0.1955784261226654,moving van,675,0.11754093319177628,trailer truck,867,0.06710716336965561,tow truck,864,0.03777873143553734,crane,517,0.02324819192290306
7,garbage truck,569,0.5751532912254333,trailer truck,867,0.010973090305924416,tow truck,864,0.006830270402133465,snowplow,803,0.006442591082304716,forklift,561,0.006375312805175781
8,garbage truck,569,0.3015308976173401,snowplow,803,0.030148081481456757,trailer truck,867,0.016913026571273804,crane,517,0.014333446510136127,tow truck,864,0.007213675882667303
9,garbage truck,569,0.5194195508956909,trailer truck,867,0.0050404733046889305,snowplow,803,0.003404028248041868,tow truck,864,0.0028041312471032143,steam locomotive,820,0.0017754626460373402
10,garbage truck,569,0.17943276464939117,tow truck,864,0.04092797264456749,snowplow,803,0.04032900184392929,trailer truck,867,0.025988509878516197,fire engine,555,0.013523837551474571
11,garbage truck,569,0.4136406183242798,crane,517,0.030809568241238594,trailer truck,867,0.026388470083475113,snowplow,803,0.016962729394435883,moving van,675,0.013659058138728142
12,garbage truck,569,0.42208918929100037,snowplow,803,0.03256680816411972,crane,517,0.015648452565073967,trailer truck,867,0.013831236399710178,forklift,561,0.008489313535392284
13,garbage truck,569,0.5262094736099243,moving van,675,0.010019127279520035,tow truck,864,0.009273968636989594,snowplow,803,0.00876013096421957,ambulance,407,0.007528385613113642
14,garbage truck,569,0.14417116343975067,tow truck,864,0.05296714976429939,trailer truck,867,0.04203425720334053,snowplow,803,0.0067973388358950615,forklift,561,0.006051775999367237
15,garbage truck,569,0.3220764100551605,snowplow,803,0.017482765018939972,moving van,675,0.009326993487775326,tow truck,864,0.005820292979478836,trailer truck,867,0.0039040434639900923
16,garbage truck,569,0.08897676318883896,trailer truck,867,0.061272215098142624,moving van,675,0.04798157885670662,crane,517,0.004285752307623625,snowplow,803,0.0031154335010796785
17,garbage truck,569,0.7159098982810974,snowplow,803,0.024525269865989685,crane,517,0.0047015841118991375,forklift,561,0.0014832738088443875,trailer truck,867,0.0013652931666001678
18,garbage truck,569,0.4460463523864746,snowplow,803,0.030071742832660675,crane,517,0.012588834390044212,trailer truck,867,0.007582295686006546,moving van,675,0.007146469783037901
19,garbage truck,569,0.2926703691482544,fire engine,555,0.04926842823624611,tow truck,864,0.03365201875567436,snowplow,803,0.020446108654141426,trailer truck,867,0.012405464425683022
20,garbage truck,569,0.3390985429286957,tow truck,864,0.0077317883260548115,trailer truck,867,0.004270497709512711,projectile,744,0.004007887560874224,missile,657,0.0028392912354320288
21,garbage truck,569,0.41125139594078064,snowplow,803,0.0816895067691803,trailer truck,867,0.03254968300461769,crane,517,0.013973594643175602,fire engine,555,0.013062962330877781
22,garbage truck,569,0.4784930348396301,crane,517,0.014312360435724258,snowplow,803,0.006122254766523838,forklift,561,0.002724651712924242,trailer truck,867,0.002106643747538328
23,garbage truck,569,0.272109717130661,snowplow,803,0.007161261048167944,trailer truck,867,0.0025605049449950457,thresher,856,0.0021680332720279694,ashcan,412,0.0016358126886188984
24,garbage truck,569,0.2977736294269562,snowplow,803,0.05566173419356346,trailer truck,867,0.020592059940099716,crane,517,0.014722640626132488,tow truck,864,0.01139324065297842
25,garbage truck,569,0.4224110245704651,trailer truck,867,0.004959525540471077,snowplow,803,0.0039183590561151505,crane,517,0.0020401424262672663,backpack,414,0.0018151425756514072
26,garbage truck,569,0.41285422444343567,trailer truck,867,0.006608234718441963,moving van,675,0.006562529597431421,tow truck,864,0.006136550568044186,forklift,561,0.002378214616328478
27,garbage truck,569,0.21578627824783325,tow truck,864,0.03013945184648037,projectile,744,0.021845657378435135,trailer truck,867,0.021414194256067276,crane,517,0.018206490203738213
28,garbage truck,569,0.35877445340156555,trailer truck,867,0.012541268952190876,crane,517,0.007589004468172789,snowplow,803,0.0037165286485105753,harvester,595,0.003655784297734499
29,garbage truck,569,0.4985158443450928,snowplow,803,0.020779404789209366,crane,517,0.005405717995017767,tow truck,864,0.004342148546129465,trailer truck,867,0.003957562148571014
30,garbage truck,569,0.16119179129600525,tow truck,864,0.02987264283001423,snowplow,803,0.009976075030863285,crane,517,0.0038863951340317726,trailer truck,867,0.00282799219712615
31,garbage truck,569,0.45442917943000793,trailer truck,867,0.007510508876293898,crane,517,0.0050266096368432045,moving van,675,0.0029284199699759483,projectile,744,0.0025326774921268225
32,trailer truck,867,0.1215822771191597,garbage truck,569,0.10387004166841507,snowplow,803,0.09260551631450653,crane,517,0.06639180332422256,moving van,675,0.012976194731891155
33,garbage truck,569,0.39501771330833435,snowplow,803,0.00479148468002677,tow truck,864,0.003887843107804656,crane,517,0.0032254753168672323,moving van,675,0.00319392210803926
34,garbage truck,569,0.37858226895332336,snowplow,803,0.013230746611952782,trailer truck,867,0.010439825244247913,tow truck,864,0.00968936737626791,harvester,595,0.007127904333174229
35,garbage truck,569,0.5106722712516785,snowplow,803,0.016406288370490074,crane,517,0.0048467847518622875,harvester,595,0.0017165187746286392,school bus,779,0.0014146332396194339
36,garbage truck,569,0.47318971157073975,tow truck,864,0.015046282671391964,trailer truck,867,0.012739084661006927,crane,517,0.00799298845231533,police van,734,0.004762451630085707
37,garbage truck,569,0.5342833995819092,moving van,675,0.010899901390075684,trailer truck,867,0.0040164547972381115,crane,517,0.003271145513281226,snowplow,803,0.002883103210479021
