case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,golf ball,574,0.6389008164405823,nail,677,0.0017699265154078603,screwdriver,784,0.001496323850005865,stethoscope,823,0.0014929171884432435,ballpoint,418,0.0013716262765228748
1,golf ball,574,0.44103437662124634,thimble,855,0.0014904370764270425,ping-pong ball,722,0.001272187102586031,hay,958,0.0011850795708596706,remote control,761,0.001062937779352069
2,golf ball,574,0.4306132197380066,hay,958,0.0044541992247104645,thimble,855,0.0018196013988927007,tennis ball,852,0.0017157039837911725,ping-pong ball,722,0.0014853504253551364
3,golf ball,574,0.5785918831825256,washbasin,896,0.002182974945753813,goblet,572,0.002101616933941841,folding chair,559,0.0011465473799034953,soap dispenser,804,0.0010781685123220086
4,golf ball,574,0.49326080083847046,leatherback turtle,34,0.0016093504382297397,gibbon,368,0.0015005719615146518,puffer,397,0.001276206923648715,thimble,855,0.001253924798220396
5,golf ball,574,0.4183522164821625,thimble,855,0.0020936739165335894,Shih-Tzu,155,0.001242418889887631,hay,958,0.0011859835358336568,jay,17,0.0011068538296967745
6,golf ball,574,0.5469360947608948,thimble,855,0.0015970724634826183,coral reef,973,0.0011340389028191566,tennis ball,852,0.0009608157561160624,Maltese dog,153,0.0008622814202681184
7,golf ball,574,0.5173298716545105,ping-pong ball,722,0.002397143514826894,thimble,855,0.0015868193004280329,red-backed sandpiper,140,0.0010012955171987414,puffer,397,0.0009746438008733094
8,golf ball,574,0.49792689085006714,ping-pong ball,722,0.001991943921893835,ox,345,0.001839109929278493,Shih-Tzu,155,0.0015771653270348907,thimble,855,0.0014337627217173576
9,golf ball,574,0.4874398708343506,tennis ball,852,0.001586154685355723,thimble,855,0.0014469075249508023,baseball,429,0.001340002054348588,soccer ball,805,0.0012680805521085858
10,golf ball,574,0.42564454674720764,hay,958,0.0022452929988503456,violin,889,0.0011461760150268674,thimble,855,0.001064538722857833,soup bowl,809,0.0010271091014146805
11,golf ball,574,0.4408525228500366,baseball,429,0.002577207051217556,ping-pong ball,722,0.002401106059551239,thimble,855,0.002046072157099843,croquet ball,522,0.0014871935127303004
12,golf ball,574,0.4276494085788727,thimble,855,0.004675737116485834,matchstick,644,0.003861677832901478,gibbon,368,0.0017669986700639129,ping-pong ball,722,0.001627854653634131
13,golf ball,574,0.4090721309185028,thimble,855,0.002461346099153161,saltshaker,773,0.0012435998069122434,Bedlington terrier,181,0.0011421744711697102,tick,78,0.0010118106147274375
14,golf ball,574,0.43757790327072144,thimble,855,0.0013459818437695503,mortar,666,0.0013333691749721766,stole,824,0.0012623586226254702,paper towel,700,0.0010936796898022294
15,golf ball,574,0.4348820149898529,doormat,539,0.0074674878269433975,thimble,855,0.0017520420951768756,Shih-Tzu,155,0.0013830461539328098,hog,341,0.0013778284192085266
16,golf ball,574,0.43217751383781433,thimble,855,0.002322216983884573,tennis ball,852,0.0012936245184391737,hermit crab,125,0.0012263924581930041,leatherback turtle,34,0.0011331071145832539
17,golf ball,574,0.5197026133537292,thimble,855,0.0022621196694672108,tennis ball,852,0.0012603314826264977,ping-pong ball,722,0.0012186687672510743,Shih-Tzu,155,0.0012084644986316562
18,golf ball,574,0.5530820488929749,ping-pong ball,722,0.004769397433847189,baseball,429,0.0034818167332559824,lakeside,975,0.0031467953231185675,soccer ball,805,0.0021477367263287306
19,golf ball,574,0.6372902393341064,tennis ball,852,0.0012787063606083393,soccer ball,805,0.0011395768960937858,Maltese dog,153,0.001045989920385182,baseball,429,0.0009555466240271926
20,golf ball,574,0.4388888478279114,tennis ball,852,0.0020572482608258724,croquet ball,522,0.0017636411357671022,soccer ball,805,0.0017616827972233295,thimble,855,0.0017159617273136973
21,golf ball,574,0.4314524829387665,thimble,855,0.005180629901587963,ping-pong ball,722,0.0022578986827284098,Pekinese,154,0.0017272061668336391,strainer,828,0.001526345033198595
22,golf ball,574,0.47957944869995117,thimble,855,0.0012691778829321265,matchstick,644,0.0010325484909117222,lens cap,622,0.0010112891905009747,tennis ball,852,0.00095880072331056
23,golf ball,574,0.3345666825771332,hay,958,0.00475966976955533,thimble,855,0.003925814293324947,broom,462,0.0038177461829036474,thatch,853,0.002916776342317462
24,golf ball,574,0.4449039101600647,thimble,855,0.001951272482983768,tennis ball,852,0.0013803861802443862,matchstick,644,0.0010046444367617369,soccer ball,805,0.0009169888217002153
25,pick,714,0.15235580503940582,pill bottle,720,0.09410564601421356,mouse,673,0.08009570837020874,Band Aid,419,0.04219437018036842,thimble,855,0.027366124093532562
26,golf ball,574,0.35192617774009705,Petri dish,712,0.0014415718615055084,honeycomb,599,0.0014284135540947318,thimble,855,0.001318732276558876,ping-pong ball,722,0.001161726308055222
27,golf ball,574,0.42533883452415466,thimble,855,0.0037332491483539343,gibbon,368,0.0027761838864535093,doormat,539,0.002632626099511981,fountain pen,563,0.0017488144803792238
28,golf ball,574,0.2534266412258148,thimble,855,0.010389291681349277,tennis ball,852,0.0030343420803546906,corkscrew,512,0.002623433480039239,honeycomb,599,0.002097619231790304
29,golf ball,574,0.5642946362495422,thimble,855,0.0016931454883888364,ballplayer,981,0.0011292663402855396,butternut squash,942,0.0008933736244216561,tennis ball,852,0.0008664238266646862
30,orange,950,0.04252330958843231,microphone,650,0.0387977734208107,water bottle,898,0.0375039167702198,matchstick,644,0.024030545726418495,ice lolly,929,0.02241559885442257
31,golf ball,574,0.5690947771072388,baseball,429,0.0014090025797486305,ping-pong ball,722,0.0013905852101743221,thimble,855,0.001336242537945509,tennis ball,852,0.001231072936207056
