case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,garbage truck,569,0.13969506323337555,fire engine,555,0.07140953838825226,tow truck,864,0.015276000835001469,trailer truck,867,0.013960909098386765,moving van,675,0.01301142293959856
1,garbage truck,569,0.7421073913574219,snowplow,803,0.0031134055461734533,recreational vehicle,757,0.0028813122771680355,fire engine,555,0.0024630650877952576,thresher,856,0.0019663474522531033
2,garbage truck,569,0.5999637842178345,snowplow,803,0.00532476557418704,trailer truck,867,0.0045255022123456,moving van,675,0.0036625799257308245,thresher,856,0.0014866107376292348
3,garbage truck,569,0.391483336687088,trailer truck,867,0.0612928681075573,moving van,675,0.02956869639456272,tow truck,864,0.00750780152156949,snowplow,803,0.007193118333816528
4,garbage truck,569,0.5201571583747864,trailer truck,867,0.026297368109226227,snowplow,803,0.018804114311933517,tow truck,864,0.01138966903090477,crane,517,0.0025663520209491253
5,garbage truck,569,0.4578721523284912,tow truck,864,0.007059976924210787,police van,734,0.006996269803494215,trailer truck,867,0.003890632651746273,forklift,561,0.0032558476086705923
6,garbage truck,569,0.5103043913841248,snowplow,803,0.022116154432296753,trailer truck,867,0.01470920629799366,crane,517,0.007936673238873482,moving van,675,0.0069657969288527966
7,garbage truck,569,0.37261730432510376,trailer truck,867,0.012621650472283363,snowplow,803,0.006991902831941843,tow truck,864,0.00414314866065979,crane,517,0.0023075228091329336
8,garbage truck,569,0.2511233985424042,moving van,675,0.042627181857824326,trailer truck,867,0.04114697501063347,tow truck,864,0.024601859971880913,snowplow,803,0.004696723539382219
9,garbage truck,569,0.41338732838630676,tow truck,864,0.08751817792654037,snowplow,803,0.03464927151799202,fire engine,555,0.022326242178678513,crane,517,0.005417326465249062
