case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,tile roof,858,0.13164815306663513,chain,488,0.10011286288499832,nail,677,0.05444212257862091,wreck,913,0.04720597714185715,padlock,695,0.031442511826753616
1,jigsaw puzzle,611,0.21827566623687744,nail,677,0.0757453590631485,padlock,695,0.05452623590826988,tile roof,858,0.05175986886024475,chain,488,0.0460953563451767
2,jigsaw puzzle,611,0.24623511731624603,paintbrush,696,0.03662846237421036,pencil sharpener,710,0.0221220925450325,padlock,695,0.019739236682653427,nail,677,0.01882862113416195
3,tile roof,858,0.1497425138950348,jigsaw puzzle,611,0.14911961555480957,coral reef,973,0.025929799303412437,wreck,913,0.024627862498164177,nail,677,0.021253423765301704
4,jigsaw puzzle,611,0.1237279549241066,tile roof,858,0.041422948241233826,coral reef,973,0.029562337324023247,goldfish,1,0.028064848855137825,nail,677,0.019397014752030373
5,coral reef,973,0.26627811789512634,cliff dwelling,500,0.05937401205301285,jigsaw puzzle,611,0.0402858629822731,volcano,980,0.03478457033634186,coral fungus,991,0.03241633623838425
6,tile roof,858,0.16067156195640564,jigsaw puzzle,611,0.05055747926235199,coral reef,973,0.014841342344880104,nail,677,0.01291036605834961,chain,488,0.008648271672427654
7,jigsaw puzzle,611,0.18007485568523407,coral reef,973,0.07853099703788757,coral fungus,991,0.021976230666041374,tile roof,858,0.020440850406885147,nail,677,0.01829063519835472
8,jigsaw puzzle,611,0.1691637486219406,volcano,980,0.11376114934682846,coral reef,973,0.06427991390228271,coral fungus,991,0.019114140421152115,goldfish,1,0.0131985479965806
9,tile roof,858,0.15542735159397125,jigsaw puzzle,611,0.13620354235172272,umbrella,879,0.012798069044947624,fountain,562,0.010709557682275772,chain,488,0.00945131666958332
10,jigsaw puzzle,611,0.2876507639884949,tile roof,858,0.08336248248815536,coral reef,973,0.010666627436876297,paintbrush,696,0.004285897593945265,barn,425,0.002665820298716426
11,jigsaw puzzle,611,0.48741674423217773,tile roof,858,0.012776601128280163,padlock,695,0.010035197250545025,chain,488,0.007939891889691353,paintbrush,696,0.006241230759769678
12,jigsaw puzzle,611,0.18252114951610565,tile roof,858,0.08364395797252655,nail,677,0.03584911301732063,chain,488,0.021790578961372375,coral reef,973,0.01972334086894989
13,jigsaw puzzle,611,0.4862033426761627,tile roof,858,0.028562704101204872,chain,488,0.009700963273644447,padlock,695,0.008509976789355278,barn,425,0.008184553124010563
14,tile roof,858,0.11473412066698074,volcano,980,0.037942271679639816,jigsaw puzzle,611,0.022179557010531425,chain,488,0.017278162762522697,padlock,695,0.013250801712274551
15,jigsaw puzzle,611,0.09259799122810364,tile roof,858,0.08270179480314255,chain,488,0.035839103162288666,nail,677,0.03359834477305412,padlock,695,0.023143703117966652
16,jigsaw puzzle,611,0.20708538591861725,coral reef,973,0.06025390326976776,tile roof,858,0.03160140663385391,wreck,913,0.012750579044222832,barn,425,0.006490637548267841
17,jigsaw puzzle,611,0.2735036313533783,coral reef,973,0.042980317026376724,tile roof,858,0.022999003529548645,chain,488,0.012100801803171635,prayer rug,741,0.007447502110153437
18,tile roof,858,0.39989033341407776,jigsaw puzzle,611,0.027858436107635498,coral reef,973,0.019709212705492973,barn,425,0.014490371569991112,chain,488,0.009718853048980236
19,jigsaw puzzle,611,0.43626847863197327,tile roof,858,0.01841524802148342,chain,488,0.011104149743914604,padlock,695,0.010652083903551102,chainlink fence,489,0.007047059014439583
20,tile roof,858,0.39630618691444397,barn,425,0.027643762528896332,jigsaw puzzle,611,0.019707245752215385,chain,488,0.016312628984451294,chainlink fence,489,0.011484174989163876
21,jigsaw puzzle,611,0.3424728512763977,tile roof,858,0.006217494606971741,bottlecap,455,0.0050631919875741005,chain,488,0.004786050878465176,padlock,695,0.0041782488115131855
22,tile roof,858,0.09509852528572083,nail,677,0.03574836999177933,coral reef,973,0.03310621157288551,volcano,980,0.03141266480088234,chain,488,0.017858508974313736
23,tile roof,858,0.20310303568840027,jigsaw puzzle,611,0.07454764097929001,thatch,853,0.017214151099324226,gondola,576,0.01277074683457613,chain,488,0.012536171823740005
24,tile roof,858,0.13724185526371002,jigsaw puzzle,611,0.03821703419089317,volcano,980,0.02265276573598385,church,497,0.010875369422137737,barn,425,0.010605648159980774
25,jigsaw puzzle,611,0.24174737930297852,tile roof,858,0.027541423216462135,chain,488,0.020261524245142937,fountain,562,0.019585127010941505,padlock,695,0.01419251412153244
26,jigsaw puzzle,611,0.3666629195213318,tile roof,858,0.10092686861753464,coral reef,973,0.004947407636791468,chain,488,0.00486384704709053,wool,911,0.0036939242854714394
27,jigsaw puzzle,611,0.1931237429380417,tile roof,858,0.0926341786980629,chain,488,0.014886142686009407,prayer rug,741,0.007957018911838531,goldfish,1,0.007871683686971664
28,jigsaw puzzle,611,0.10502183437347412,coral reef,973,0.09217258542776108,tile roof,858,0.07813471555709839,paintbrush,696,0.009454263374209404,nail,677,0.008312824182212353
29,tile roof,858,0.10678726434707642,padlock,695,0.03855492174625397,chain,488,0.0360938124358654,nail,677,0.03515706956386566,jigsaw puzzle,611,0.027740389108657837
30,volcano,980,0.12457779049873352,tile roof,858,0.05058896169066429,goldfish,1,0.04265526309609413,nail,677,0.012692323885858059,coral fungus,991,0.008945331908762455
31,tile roof,858,0.08909045159816742,jigsaw puzzle,611,0.0582059882581234,barn,425,0.043467361479997635,coral reef,973,0.02786511927843094,coral fungus,991,0.024535447359085083
32,jigsaw puzzle,611,0.39167672395706177,tile roof,858,0.08152592927217484,nail,677,0.012547802180051804,screw,783,0.010283282026648521,barrel,427,0.01000127848237753
33,coral reef,973,0.11606098711490631,jigsaw puzzle,611,0.0467519536614418,swab,840,0.027455711737275124,volcano,980,0.022644497454166412,nail,677,0.021287936717271805
34,jigsaw puzzle,611,0.3200801908969879,tile roof,858,0.024062560871243477,nail,677,0.019480466842651367,chain,488,0.016009368002414703,padlock,695,0.009858869947493076
35,jigsaw puzzle,611,0.2556332051753998,tile roof,858,0.12018829584121704,paintbrush,696,0.02638627029955387,chain,488,0.02449062466621399,nail,677,0.014209478162229061
36,jigsaw puzzle,611,0.4398215711116791,tile roof,858,0.04449022561311722,coral reef,973,0.017896348610520363,nail,677,0.0059571960009634495,wool,911,0.005578305572271347
37,tile roof,858,0.1920868456363678,jigsaw puzzle,611,0.022242756560444832,coral reef,973,0.01623685657978058,chain,488,0.01269244309514761,barn,425,0.007152463309466839
38,jigsaw puzzle,611,0.1313333958387375,tile roof,858,0.07997347414493561,nail,677,0.06323810666799545,barn,425,0.04396291449666023,padlock,695,0.022694041952490807
39,jigsaw puzzle,611,0.3262213170528412,coho,391,0.019834432750940323,fountain,562,0.015323520638048649,chain,488,0.014818990603089333,padlock,695,0.014145825989544392
40,tile roof,858,0.30433958768844604,jigsaw puzzle,611,0.031743861734867096,nail,677,0.028436435386538506,chain,488,0.014869865030050278,padlock,695,0.013902239501476288
41,jigsaw puzzle,611,0.20493625104427338,tile roof,858,0.06120019778609276,chain,488,0.05247598513960838,padlock,695,0.023916715756058693,nail,677,0.015976812690496445
42,jigsaw puzzle,611,0.07052870094776154,nail,677,0.029033338651061058,tile roof,858,0.01612900197505951,screw,783,0.015006097964942455,doormat,539,0.01344675850123167
43,jigsaw puzzle,611,0.30956950783729553,tile roof,858,0.03941630199551582,coral reef,973,0.012531088665127754,prayer rug,741,0.007052160333842039,coral fungus,991,0.006936193909496069
44,jigsaw puzzle,611,0.36139655113220215,coral reef,973,0.03484098240733147,chain,488,0.013066877610981464,coral fungus,991,0.008078020997345448,nail,677,0.008074083365499973
45,tile roof,858,0.20610946416854858,jigsaw puzzle,611,0.057771649211645126,coral reef,973,0.020818907767534256,nail,677,0.017955981194972992,coral fungus,991,0.017767135053873062
46,jigsaw puzzle,611,0.22433535754680634,coral reef,973,0.17938923835754395,goldfish,1,0.04872960224747658,nail,677,0.025517085567116737,coral fungus,991,0.008918187581002712
47,jigsaw puzzle,611,0.2191465049982071,tile roof,858,0.06813988834619522,wreck,913,0.012837010435760021,barn,425,0.009572582319378853,coral reef,973,0.007920410484075546
48,jigsaw puzzle,611,0.3747824728488922,tile roof,858,0.047485437244176865,chain,488,0.019878974184393883,padlock,695,0.014790346845984459,killer whale,148,0.0062871272675693035
49,tile roof,858,0.14578492939472198,jigsaw puzzle,611,0.0999029204249382,prayer rug,741,0.023020708933472633,doormat,539,0.02133110538125038,wool,911,0.018886195495724678
50,jigsaw puzzle,611,0.2108646184206009,nail,677,0.09367025643587112,tile roof,858,0.037798717617988586,chain,488,0.024961335584521294,padlock,695,0.021521279588341713
