case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,garbage truck,569,0.4118354916572571,moving van,675,0.10302817076444626,trailer truck,867,0.0204584002494812,crane,517,0.019077911972999573,school bus,779,0.006653641350567341
1,garbage truck,569,0.3730117082595825,trailer truck,867,0.007027840707451105,moving van,675,0.004036694299429655,freight car,565,0.003833484835922718,projectile,744,0.0022668521851301193
2,garbage truck,569,0.4892374277114868,moving van,675,0.07739417254924774,trailer truck,867,0.03419247269630432,tow truck,864,0.005437980405986309,crane,517,0.003695071442052722
3,garbage truck,569,0.3458828330039978,trailer truck,867,0.05020047351717949,snowplow,803,0.008589734323322773,tow truck,864,0.004467604216188192,moving van,675,0.0029457167256623507
4,garbage truck,569,0.6224763989448547,tow truck,864,0.008798573166131973,trailer truck,867,0.007790697272866964,snowplow,803,0.006046738009899855,crane,517,0.003262000158429146
5,garbage truck,569,0.5748026967048645,moving van,675,0.020946944132447243,trailer truck,867,0.012694616802036762,tow truck,864,0.00993645004928112,snowplow,803,0.006093981210142374
6,garbage truck,569,0.14228852093219757,moving van,675,0.1070399060845375,crane,517,0.09357526153326035,trailer truck,867,0.08421552181243896,snowplow,803,0.0812222883105278
7,garbage truck,569,0.47158294916152954,trailer truck,867,0.013527331873774529,moving van,675,0.005223336163908243,mobile home,660,0.004017645493149757,tow truck,864,0.003456326201558113
8,garbage truck,569,0.583917498588562,trailer truck,867,0.014516452327370644,police van,734,0.009349648840725422,tow truck,864,0.006656243000179529,moving van,675,0.0034471263643354177
9,trailer truck,867,0.19266663491725922,garbage truck,569,0.10459111630916595,tow truck,864,0.024240514263510704,moving van,675,0.009286465123295784,snowplow,803,0.00830867700278759
10,garbage truck,569,0.3186717927455902,trailer truck,867,0.06030812859535217,tow truck,864,0.05459078773856163,fire engine,555,0.04918956384062767,moving van,675,0.02899007499217987
11,garbage truck,569,0.4060516059398651,snowplow,803,0.05186057835817337,crane,517,0.03230110928416252,trailer truck,867,0.022512542083859444,school bus,779,0.011227753013372421
12,trailer truck,867,0.1383366584777832,garbage truck,569,0.13549970090389252,crane,517,0.0929926410317421,tow truck,864,0.020722808316349983,forklift,561,0.017236173152923584
13,garbage truck,569,0.3553093671798706,crane,517,0.017369188368320465,trailer truck,867,0.00863335095345974,moving van,675,0.006260479800403118,snowplow,803,0.005635076202452183
14,garbage truck,569,0.4083530604839325,trailer truck,867,0.010181434452533722,snowplow,803,0.00997055321931839,moving van,675,0.009457801468670368,tow truck,864,0.005206838250160217
15,garbage truck,569,0.363492488861084,moving van,675,0.02083832211792469,tow truck,864,0.005239785648882389,minibus,654,0.005152183119207621,police van,734,0.004269734025001526
16,trailer truck,867,0.2833356261253357,moving van,675,0.1497926563024521,garbage truck,569,0.007377325557172298,castle,483,0.0033973115496337414,monastery,663,0.003340531839057803
17,school bus,779,0.24383345246315002,garbage truck,569,0.08661353588104248,trailer truck,867,0.023091856390237808,moving van,675,0.018378932029008865,snowplow,803,0.01759602315723896
18,garbage truck,569,0.38209325075149536,moving van,675,0.03400657698512077,trailer truck,867,0.013826640322804451,tow truck,864,0.0105132469907403,snowplow,803,0.007089424412697554
19,garbage truck,569,0.24349185824394226,crane,517,0.02882636897265911,trailer truck,867,0.020325185731053352,school bus,779,0.019738417118787766,moving van,675,0.017318492755293846
20,garbage truck,569,0.4482923448085785,tow truck,864,0.026378465816378593,trailer truck,867,0.009593966417014599,snowplow,803,0.005124925170093775,jeep,609,0.004101095255464315
21,garbage truck,569,0.4093470275402069,fire engine,555,0.08537527173757553,trailer truck,867,0.030635498464107513,crane,517,0.012061845511198044,tow truck,864,0.01084832102060318
22,garbage truck,569,0.5584716200828552,crane,517,0.03116302564740181,snowplow,803,0.019187161698937416,moving van,675,0.018065517768263817,trailer truck,867,0.011639246717095375
23,garbage truck,569,0.421902060508728,ashcan,412,0.0034699125681072474,snowplow,803,0.0033559806179255247,mobile home,660,0.0018804657738655806,water bottle,898,0.001546073006466031
24,moving van,675,0.2368108034133911,garbage truck,569,0.18527038395404816,trailer truck,867,0.045860741287469864,crane,517,0.0076255775056779385,tow truck,864,0.004731065593659878
25,garbage truck,569,0.5329712629318237,trailer truck,867,0.016637293621897697,moving van,675,0.011501336470246315,tow truck,864,0.005030314903706312,snowplow,803,0.003931026440113783
26,garbage truck,569,0.37177062034606934,crane,517,0.05592649057507515,tow truck,864,0.04939540475606918,moving van,675,0.01575440727174282,trailer truck,867,0.008036648854613304
27,garbage truck,569,0.40996742248535156,crane,517,0.01744353584945202,projectile,744,0.016686024144291878,missile,657,0.012373472563922405,tow truck,864,0.008247347548604012
28,garbage truck,569,0.7920546531677246,crane,517,0.007287940941751003,trailer truck,867,0.006433607079088688,moving van,675,0.0038585427682846785,thresher,856,0.0027814710047096014
29,garbage truck,569,0.47638699412345886,moving van,675,0.011817156337201595,trailer truck,867,0.01166067086160183,crane,517,0.007247599307447672,tow truck,864,0.003775052260607481
30,garbage truck,569,0.5040209293365479,moving van,675,0.04451138898730278,crane,517,0.038025110960006714,trailer truck,867,0.025932973250746727,snowplow,803,0.018276996910572052
31,garbage truck,569,0.5575973391532898,tow truck,864,0.013555286452174187,trailer truck,867,0.007442104164510965,moving van,675,0.004679146222770214,ambulance,407,0.004196396097540855
32,garbage truck,569,0.31042274832725525,snowplow,803,0.09603388607501984,trailer truck,867,0.013526871800422668,moving van,675,0.006839180830866098,crane,517,0.0063415635377168655
33,garbage truck,569,0.4970792531967163,snowplow,803,0.06269451230764389,moving van,675,0.026593198999762535,trailer truck,867,0.015129419043660164,crane,517,0.007423394825309515
34,garbage truck,569,0.5195441842079163,trailer truck,867,0.04242663085460663,snowplow,803,0.02431200072169304,moving van,675,0.018284371122717857,fire engine,555,0.004637755453586578
35,garbage truck,569,0.34602901339530945,crane,517,0.011468176729977131,tow truck,864,0.007375264074653387,snowplow,803,0.006026892457157373,police van,734,0.004323836416006088
36,garbage truck,569,0.5779357552528381,trailer truck,867,0.016980689018964767,tow truck,864,0.010269278660416603,crane,517,0.008018878288567066,moving van,675,0.006404230836778879
37,garbage truck,569,0.5066646337509155,moving van,675,0.05819521099328995,trailer truck,867,0.03391176834702492,minibus,654,0.006375580094754696,tow truck,864,0.005259286612272263
38,garbage truck,569,0.7475981712341309,ashcan,412,0.007668516598641872,moving van,675,0.0033095022663474083,crane,517,0.003121437970548868,trailer truck,867,0.003058123867958784
39,garbage truck,569,0.19344033300876617,trailer truck,867,0.05686698481440544,tow truck,864,0.03432207554578781,moving van,675,0.03332526981830597,castle,483,0.017876388505101204
40,garbage truck,569,0.4384108781814575,ambulance,407,0.01581861637532711,tow truck,864,0.010388165712356567,trailer truck,867,0.01025237888097763,moving van,675,0.0047544813714921474
41,garbage truck,569,0.24645845592021942,crane,517,0.029370959848165512,trailer truck,867,0.017613127827644348,tow truck,864,0.016701726242899895,snowplow,803,0.015308638103306293
42,garbage truck,569,0.554401159286499,moving van,675,0.0037575061433017254,tow truck,864,0.0029592758510261774,fire engine,555,0.0027710499707609415,snowplow,803,0.002514927415177226
43,garbage truck,569,0.36176538467407227,moving van,675,0.0636783316731453,trailer truck,867,0.05401395261287689,crane,517,0.013406099751591682,tow truck,864,0.005964081734418869
44,garbage truck,569,0.5822353959083557,snowplow,803,0.023519255220890045,moving van,675,0.00983472354710102,trailer truck,867,0.003908637445420027,crane,517,0.0032168796751648188
45,garbage truck,569,0.45209449529647827,moving van,675,0.0737924724817276,trailer truck,867,0.02633579447865486,minibus,654,0.005992615595459938,police van,734,0.005016562528908253
46,garbage truck,569,0.40403154492378235,police van,734,0.007240678183734417,moving van,675,0.005166749935597181,trailer truck,867,0.005051666405051947,ashcan,412,0.0030682107899338007
47,garbage truck,569,0.4164764881134033,trailer truck,867,0.01671227067708969,moving van,675,0.00993357878178358,tow truck,864,0.004959141835570335,snowplow,803,0.0030858272220939398
48,garbage truck,569,0.2100362628698349,moving van,675,0.10901688039302826,trailer truck,867,0.08892939239740372,tow truck,864,0.010507239028811455,snowplow,803,0.00914157647639513
