case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,golf ball,574,0.6092762351036072,zucchini,939,0.0015208282275125384,tennis ball,852,0.0013334251707419753,doormat,539,0.0011631434317678213,ballpoint,418,0.0011162747396156192
1,golf ball,574,0.3505795896053314,thimble,855,0.0034417372662574053,goblet,572,0.0018005736637860537,strainer,828,0.0014117964310571551,diaper,529,0.0013522846857085824
2,golf ball,574,0.3789237439632416,thimble,855,0.0033044659066945314,tennis ball,852,0.0013238174142315984,ping-pong ball,722,0.0011597531847655773,soccer ball,805,0.001142333261668682
3,golf ball,574,0.432567834854126,ping-pong ball,722,0.0014850897714495659,ballplayer,981,0.001357309753075242,tennis ball,852,0.0013514321763068438,thimble,855,0.0012630090350285172
4,golf ball,574,0.2945142984390259,thimble,855,0.0027099628932774067,strainer,828,0.0018923659808933735,tennis ball,852,0.0014890944585204124,goblet,572,0.001454759854823351
5,golf ball,574,0.4161016643047333,thimble,855,0.002634991193190217,tennis ball,852,0.0014449971495196223,goblet,572,0.0014228876680135727,jellyfish,107,0.0013071646681055427
6,golf ball,574,0.48164230585098267,football helmet,560,0.001992864068597555,tennis ball,852,0.001974482787773013,soccer ball,805,0.0017833150923252106,croquet ball,522,0.001615016022697091
7,golf ball,574,0.45406827330589294,strainer,828,0.003551101079210639,microphone,650,0.002447187900543213,goblet,572,0.0019959493074566126,saltshaker,773,0.0016932690050452948
8,golf ball,574,0.66450434923172,vase,883,0.0012731559108942747,honeycomb,599,0.0012521224562078714,water jug,899,0.0011969858314841986,goblet,572,0.0011730830883607268
9,golf ball,574,0.5104750394821167,vase,883,0.0050269076600670815,honeycomb,599,0.003654398489743471,thimble,855,0.0024990185629576445,space shuttle,812,0.0024296948686242104
10,golf ball,574,0.3256239891052246,thimble,855,0.003479371080175042,tennis ball,852,0.0027005488518625498,soccer ball,805,0.0022189654409885406,honeycomb,599,0.00218731421045959
11,golf ball,574,0.49004146456718445,ping-pong ball,722,0.003178828861564398,baseball,429,0.002062753774225712,tennis ball,852,0.001506394473835826,croquet ball,522,0.0014578874688595533
12,golf ball,574,0.37266072630882263,thimble,855,0.007131215184926987,microphone,650,0.004079324193298817,vase,883,0.0029728051740676165,honeycomb,599,0.002140326891094446
13,golf ball,574,0.6976882815361023,tennis ball,852,0.0008273554849438369,ping-pong ball,722,0.0007659033290110528,thimble,855,0.0007248215842992067,doormat,539,0.0007011494017206132
14,golf ball,574,0.505829393863678,goblet,572,0.0029517291113734245,tennis ball,852,0.0013910048874095082,honeycomb,599,0.0010765549959614873,jellyfish,107,0.0010409868555143476
15,golf ball,574,0.5284966826438904,thimble,855,0.0021809344179928303,soccer ball,805,0.0018716714112088084,tennis ball,852,0.0014309706166386604,rugby ball,768,0.001310475287027657
16,golf ball,574,0.43543967604637146,strainer,828,0.001814632210880518,thimble,855,0.00161454058252275,jellyfish,107,0.0012090246891602874,matchstick,644,0.0011802406515926123
17,golf ball,574,0.3580092489719391,thimble,855,0.009477064944803715,microphone,650,0.007854613475501537,strainer,828,0.003571826033294201,goblet,572,0.003132099285721779
18,golf ball,574,0.44137316942214966,gibbon,368,0.004780061077326536,binder,446,0.0019634871277958155,ballpoint,418,0.0015409309417009354,loudspeaker,632,0.0015283297980204225
19,golf ball,574,0.5009626746177673,saltshaker,773,0.002012485871091485,thimble,855,0.0015658248448744416,doormat,539,0.001407309086062014,tennis ball,852,0.00138702685944736
20,golf ball,574,0.5242689251899719,ballpoint,418,0.0015384715516120195,binder,446,0.0013798485742881894,tennis ball,852,0.0013485176023095846,zucchini,939,0.0012434885138645768
21,golf ball,574,0.157943993806839,microphone,650,0.14779309928417206,thimble,855,0.05993320420384407,strainer,828,0.01959398202598095,loudspeaker,632,0.00922155100852251
22,golf ball,574,0.43691304326057434,tennis ball,852,0.002146290149539709,baseball,429,0.0016160949598997831,hay,958,0.0014914803905412555,thimble,855,0.0014142394065856934
23,golf ball,574,0.40232154726982117,goblet,572,0.003843416925519705,strainer,828,0.0015776758082211018,honeycomb,599,0.0015477584674954414,tennis ball,852,0.0012482668971642852
24,golf ball,574,0.539060115814209,thimble,855,0.002015309873968363,microphone,650,0.0018998064333572984,strainer,828,0.0017187072662636638,goblet,572,0.0015354371862486005
25,golf ball,574,0.409636527299881,ping-pong ball,722,0.0017400719225406647,baseball,429,0.0016743462765589356,tennis ball,852,0.0014722616178914905,parachute,701,0.001378395245410502
26,golf ball,574,0.47583308815956116,goblet,572,0.006245438940823078,microphone,650,0.0022122710943222046,honeycomb,599,0.0016962791560217738,strainer,828,0.0013461513444781303
