case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,pizza,963,0.7010322213172913,paintbrush,696,0.010867888107895851,jigsaw puzzle,611,0.008695281110703945,spatula,813,0.006768779829144478,grocery store,582,0.0022823105100542307
1,pizza,963,0.2944071888923645,spatula,813,0.006757284048944712,dough,961,0.00592317758128047,zucchini,939,0.003601537086069584,bottlecap,455,0.0024596352595835924
2,pizza,963,0.3919716775417328,hen-of-the-woods,996,0.0025096568278968334,park bench,703,0.0023047076538205147,frying pan,567,0.0021411622874438763,Pembroke,263,0.0019621222745627165
3,pizza,963,0.5430159568786621,apiary,410,0.010234136134386063,spatula,813,0.0101573271676898,jigsaw puzzle,611,0.009528285823762417,bottlecap,455,0.0044064694084227085
4,pizza,963,0.5440263748168945,potpie,964,0.0053985086269676685,pomegranate,957,0.004076456185430288,hognose snake,54,0.002520343055948615,spaghetti squash,940,0.002354413503780961
5,pizza,963,0.4676126539707184,carbonara,959,0.012783749029040337,broccoli,937,0.007320493925362825,modem,662,0.0051505668088793755,hognose snake,54,0.004224858246743679
6,pizza,963,0.5502610206604004,frying pan,567,0.01613801158964634,spatula,813,0.010159079916775227,Dutch oven,544,0.006663958542048931,wok,909,0.005171151831746101
7,pizza,963,0.35612162947654724,frying pan,567,0.035389356315135956,hot pot,926,0.015576875768601894,Dutch oven,544,0.011138621717691422,caldron,469,0.0073051913641393185
8,pizza,963,0.25993111729621887,megalith,649,0.009125477634370327,Australian terrier,193,0.008798886090517044,hen-of-the-woods,996,0.00825512409210205,stone wall,825,0.008098060265183449
9,pizza,963,0.3401062786579132,geyser,974,0.016313603147864342,crayfish,124,0.002286893781274557,volcano,980,0.0018735222984105349,frying pan,567,0.001871091197244823
10,pizza,963,0.567443311214447,butcher shop,467,0.03179677948355675,grocery store,582,0.026338355615735054,jigsaw puzzle,611,0.006993137300014496,restaurant,762,0.004271743819117546
11,pizza,963,0.6047677397727966,plate,923,0.006642459891736507,grocery store,582,0.005043685436248779,spatula,813,0.00352230085991323,park bench,703,0.002422398654744029
12,pizza,963,0.5195316672325134,hotdog,934,0.009485247544944286,crayfish,124,0.008160914294421673,burrito,965,0.008036564104259014,plate,923,0.006509765982627869
13,pizza,963,0.4026830494403839,Pembroke,263,0.00843855831772089,hen-of-the-woods,996,0.006363989785313606,hog,341,0.006129146087914705,Australian terrier,193,0.0058806282468140125
14,pizza,963,0.24857096374034882,broccoli,937,0.03245876356959343,Australian terrier,193,0.01184145174920559,modem,662,0.011356647126376629,hen-of-the-woods,996,0.0075245387852191925
15,pizza,963,0.2985524833202362,plastic bag,728,0.006009481381624937,lab coat,617,0.005917807575315237,frying pan,567,0.005241473205387592,grocery store,582,0.003886803286150098
16,pizza,963,0.26261967420578003,frying pan,567,0.054415591061115265,spatula,813,0.02509639598429203,plate,923,0.007989193312823772,meat loaf,962,0.0068666054867208
17,pizza,963,0.562905490398407,frying pan,567,0.005038417875766754,plate,923,0.004798420704901218,restaurant,762,0.004001704975962639,wok,909,0.003707709489390254
18,pizza,963,0.6327451467514038,spatula,813,0.008332092314958572,pencil sharpener,710,0.005846681073307991,hen-of-the-woods,996,0.0025859586894512177,crayfish,124,0.002428234089165926
19,pizza,963,0.6997601985931396,potpie,964,0.002491607330739498,French loaf,930,0.0013157323701307178,meat loaf,962,0.0012099462328478694,hog,341,0.0011537022655829787
20,pizza,963,0.32816004753112793,plate,923,0.017373431473970413,spatula,813,0.01124079991132021,Rhodesian ridgeback,159,0.010326097719371319,grocery store,582,0.008777590468525887
21,pizza,963,0.6922810077667236,plate,923,0.005418776068836451,spatula,813,0.004864319693297148,crayfish,124,0.004819938447326422,rotisserie,766,0.003538594814017415
22,pizza,963,0.38765665888786316,zucchini,939,0.0032556490041315556,spatula,813,0.0025391015224158764,dough,961,0.002420274540781975,geyser,974,0.001960833789780736
23,pizza,963,0.6819585561752319,hognose snake,54,0.003893481567502022,jigsaw puzzle,611,0.002149633364751935,night snake,60,0.001644952455535531,rock python,62,0.0016156118363142014
24,pizza,963,0.2866576015949249,Dutch oven,544,0.02484312281012535,frying pan,567,0.008607031777501106,spatula,813,0.0057084145955741405,caldron,469,0.004690865520387888
25,pizza,963,0.4130493700504303,grocery store,582,0.013776920735836029,cockroach,314,0.012187176384031773,hog,341,0.011130206286907196,modem,662,0.007885323837399483
26,pizza,963,0.3392857611179352,grocery store,582,0.022602958604693413,plate,923,0.018251564353704453,restaurant,762,0.013257117941975594,dining table,532,0.012223140336573124
27,pizza,963,0.3628903329372406,frying pan,567,0.011544694192707539,Dutch oven,544,0.010092289187014103,toilet seat,861,0.007664547301828861,hot pot,926,0.0075560505501925945
28,pizza,963,0.3421526849269867,rotisserie,766,0.01724814996123314,butcher shop,467,0.014585461467504501,hen-of-the-woods,996,0.0074613625183701515,grocery store,582,0.006655367091298103
29,pizza,963,0.638974130153656,plate,923,0.0024799767415970564,frying pan,567,0.00173645606264472,dough,961,0.0016670080367475748,spiny lobster,123,0.0015855192905291915
30,pizza,963,0.2050851434469223,French loaf,930,0.01015049684792757,Australian terrier,193,0.010135033167898655,hog,341,0.007952757179737091,timber wolf,269,0.005213240627199411
31,pizza,963,0.22349858283996582,frying pan,567,0.02862122841179371,modem,662,0.014095340855419636,spatula,813,0.010960593819618225,French loaf,930,0.0059234630316495895
32,pizza,963,0.48729178309440613,plate,923,0.010498171672224998,king crab,121,0.005009394604712725,crayfish,124,0.004110650159418583,restaurant,762,0.004046864341944456
33,pizza,963,0.5344737768173218,spatula,813,0.003911697771400213,frying pan,567,0.003216872690245509,potpie,964,0.002197560854256153,plate,923,0.0020870377775281668
34,pizza,963,0.5642426013946533,admiral,321,0.003843571525067091,agama,42,0.003402610309422016,spatula,813,0.0021689021959900856,grey whale,147,0.0018742585089057684
35,pizza,963,0.4923154413700104,grocery store,582,0.024043643847107887,spatula,813,0.008609960786998272,bakery,415,0.0061113364063203335,butcher shop,467,0.005655291955918074
36,pizza,963,0.4625779092311859,plastic bag,728,0.021212585270404816,geyser,974,0.011134481057524681,grocery store,582,0.009434999898076057,paintbrush,696,0.008514770306646824
37,pizza,963,0.1912705898284912,pencil sharpener,710,0.02367226406931877,modem,662,0.009326851926743984,Australian terrier,193,0.006778602954000235,macaque,373,0.006738769356161356
38,pizza,963,0.4009816646575928,hen-of-the-woods,996,0.018772471696138382,modem,662,0.007219807244837284,seashore,978,0.004251847043633461,tailed frog,32,0.00393038522452116
39,pizza,963,0.4350040555000305,hen-of-the-woods,996,0.0076527358032763,mushroom,947,0.006579688284546137,bolete,997,0.0049756309017539024,plate,923,0.004346299916505814
40,pizza,963,0.5318341255187988,dough,961,0.003353759180754423,frying pan,567,0.0025307778269052505,potpie,964,0.002284863032400608,spatula,813,0.002152652945369482
41,pizza,963,0.3650360107421875,sulphur-crested cockatoo,89,0.004144168458878994,Boston bull,195,0.0041068061254918575,grocery store,582,0.003721460700035095,greenhouse,580,0.003474422497674823
42,pizza,963,0.47070473432540894,frying pan,567,0.014298549853265285,potpie,964,0.007036848459392786,French loaf,930,0.005607403349131346,dough,961,0.005405718926340342
43,pizza,963,0.40565037727355957,plate,923,0.004714673385024071,spatula,813,0.004266479052603245,French loaf,930,0.003972300328314304,Dutch oven,544,0.0036432414781302214
44,pizza,963,0.1529410481452942,acorn squash,941,0.019334327429533005,frying pan,567,0.017959700897336006,toilet seat,861,0.009204373694956303,wok,909,0.008230745792388916
45,pizza,963,0.7260686159133911,broccoli,937,0.022320635616779327,grocery store,582,0.006142997648566961,crayfish,124,0.005014930386096239,modem,662,0.003376973560079932
46,pizza,963,0.5768000483512878,frying pan,567,0.011366570368409157,plate,923,0.008221673779189587,meat loaf,962,0.007059247698634863,agaric,992,0.005542496684938669
47,pizza,963,0.33685097098350525,hen-of-the-woods,996,0.01063886471092701,plate,923,0.009803175926208496,frying pan,567,0.00950449239462614,carbonara,959,0.0070529212243855
48,pizza,963,0.5343117713928223,spatula,813,0.008311228826642036,plate,923,0.004933499731123447,chocolate sauce,960,0.004116091411560774,meat loaf,962,0.0032786543015390635
49,pizza,963,0.21824708580970764,drake,97,0.00986454263329506,ruddy turnstone,139,0.00966565776616335,goose,99,0.009085627272725105,spatula,813,0.006343042477965355
50,pizza,963,0.39921244978904724,plate,923,0.030189592391252518,spatula,813,0.009279998019337654,crayfish,124,0.006342216394841671,restaurant,762,0.005196715705096722
