case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.5627626180648804,stretcher,830,0.049483660608530045,snowmobile,802,0.004844090435653925,lifeboat,625,0.00375462812371552,lumbermill,634,0.003525126026943326
1,chain saw,491,0.48980915546417236,lumbermill,634,0.0055888076312839985,lawn mower,621,0.005388917867094278,harvester,595,0.004336316138505936,power drill,740,0.0036057911347597837
2,chain saw,491,0.34241265058517456,crane,517,0.009437693282961845,lifeboat,625,0.0056063337251544,lawn mower,621,0.005490495823323727,tow truck,864,0.005253735464066267
3,chain saw,491,0.2854398787021637,stretcher,830,0.1568530648946762,plow,730,0.010986480861902237,harvester,595,0.01016209926456213,hammer,587,0.006560080219060183
4,chain saw,491,0.540611982345581,disk brake,535,0.003607790218666196,ski,795,0.0035802535712718964,moped,665,0.003204171545803547,motor scooter,670,0.0019762921147048473
5,chain saw,491,0.48322439193725586,stretcher,830,0.007402924355119467,lawn mower,621,0.005163026973605156,Saluki,176,0.0033668852411210537,moped,665,0.003138371743261814
6,chain saw,491,0.7048100233078003,cleaver,499,0.007878546603024006,hatchet,596,0.006936483550816774,mountain bike,671,0.006644310429692268,moped,665,0.005041802767664194
7,chain saw,491,0.4555293321609497,moped,665,0.00946437194943428,lawn mower,621,0.0077582416124641895,mountain bike,671,0.006554222200065851,ski mask,796,0.00351780210621655
8,chain saw,491,0.5538792014122009,stretcher,830,0.005730979610234499,lawn mower,621,0.005501970648765564,ski,795,0.004477932117879391,go-kart,573,0.0024273840244859457
9,chain saw,491,0.33514145016670227,mountain bike,671,0.03153885900974274,bicycle-built-for-two,444,0.01322570163756609,unicycle,880,0.008093123324215412,stretcher,830,0.004906593356281519
10,chain saw,491,0.6211928129196167,snowmobile,802,0.009572979062795639,stretcher,830,0.00888760108500719,motor scooter,670,0.006236532237380743,moped,665,0.00422586128115654
11,chain saw,491,0.4579666554927826,stretcher,830,0.008821463212370872,oxygen mask,691,0.005830724723637104,carpenter's kit,477,0.005590799730271101,backpack,414,0.004597066435962915
12,chain saw,491,0.5897625684738159,mountain bike,671,0.0068308524787425995,harvester,595,0.006670595612376928,lumbermill,634,0.004509289283305407,backpack,414,0.003338806563988328
13,chain saw,491,0.7482212781906128,lawn mower,621,0.00910789705812931,plow,730,0.006184778176248074,stretcher,830,0.003919096197932959,harvester,595,0.0036669052205979824
14,stretcher,830,0.24528342485427856,chain saw,491,0.1287679374217987,ambulance,407,0.02253694273531437,lifeboat,625,0.012096253223717213,crash helmet,518,0.010137197561562061
15,chain saw,491,0.3227371573448181,lawn mower,621,0.0025159926153719425,power drill,740,0.0020829904824495316,harvester,595,0.0016619890229776502,carpenter's kit,477,0.0016501368954777718
16,chain saw,491,0.6608914732933044,stretcher,830,0.0030188520904630423,ambulance,407,0.0013868840178474784,power drill,740,0.001157760969363153,sleeping bag,797,0.0008084944565780461
17,chain saw,491,0.6164523363113403,stretcher,830,0.03239835798740387,snowmobile,802,0.00975832063704729,crash helmet,518,0.008167235180735588,backpack,414,0.004986092448234558
18,chain saw,491,0.49618834257125854,stretcher,830,0.07035497575998306,snowmobile,802,0.022147532552480698,lawn mower,621,0.011565658263862133,crash helmet,518,0.00865001417696476
19,chain saw,491,0.2437935173511505,lawn mower,621,0.0396856851875782,stretcher,830,0.03459650278091431,moped,665,0.018774664029479027,crash helmet,518,0.01827322691679001
20,chain saw,491,0.6563771963119507,stretcher,830,0.007955445908010006,power drill,740,0.0040336656384170055,canoe,472,0.0026758869644254446,crash helmet,518,0.0020177417900413275
21,chain saw,491,0.3710689842700958,snowmobile,802,0.012759891338646412,stretcher,830,0.0036438722163438797,lumbermill,634,0.0022676652297377586,cliff,972,0.002218817826360464
22,chain saw,491,0.39439648389816284,stretcher,830,0.018934929743409157,harvester,595,0.00700056878849864,lumbermill,634,0.00699661998078227,lawn mower,621,0.00657828152179718
23,chain saw,491,0.5205256938934326,stretcher,830,0.014271937310695648,lawn mower,621,0.0074263946153223515,ambulance,407,0.005056784022599459,snowmobile,802,0.00488897692412138
24,chain saw,491,0.4855062961578369,harvester,595,0.022878840565681458,lawn mower,621,0.02032027579843998,ski,795,0.009345139376819134,wing,908,0.009231225587427616
25,chain saw,491,0.34617695212364197,moped,665,0.07992424815893173,motor scooter,670,0.01303042285144329,street sign,919,0.004749051295220852,mountain bike,671,0.0038023365195840597
26,chain saw,491,0.517968475818634,mountain bike,671,0.0037862469907850027,power drill,740,0.0035906999837607145,lawn mower,621,0.0033162275794893503,stretcher,830,0.002536025131121278
27,chain saw,491,0.14656545221805573,moped,665,0.0676131471991539,lawn mower,621,0.04824040085077286,harvester,595,0.03226245567202568,tractor,866,0.021437963470816612
28,chain saw,491,0.27991822361946106,harvester,595,0.030793147161602974,stretcher,830,0.02543346770107746,lumbermill,634,0.02163384109735489,thresher,856,0.020246662199497223
29,chain saw,491,0.7841155529022217,lawn mower,621,0.0037921546027064323,mountain bike,671,0.00299607845954597,ski,795,0.002900289837270975,alp,970,0.0026216658297926188
30,chain saw,491,0.4170837104320526,street sign,919,0.003400805639103055,rule,769,0.0032733965199440718,backpack,414,0.00296498229727149,lumbermill,634,0.002524343319237232
31,chain saw,491,0.5035357475280762,moped,665,0.009808508679270744,cannon,471,0.008076407015323639,rule,769,0.007784731686115265,ski,795,0.005419353023171425
32,chain saw,491,0.5636186599731445,ski,795,0.00852598063647747,stretcher,830,0.005269223358482122,lifeboat,625,0.0025782028678804636,power drill,740,0.0025423599872738123
33,chain saw,491,0.48200225830078125,power drill,740,0.005156970117241144,moped,665,0.004688467364758253,hammer,587,0.00456562964245677,motor scooter,670,0.0034063346683979034
34,chain saw,491,0.7426543235778809,mountain bike,671,0.029312187805771828,bulletproof vest,465,0.005681629758328199,unicycle,880,0.004335422534495592,moped,665,0.004210114013403654
35,chain saw,491,0.3960191011428833,lawn mower,621,0.013006108812987804,stretcher,830,0.008772489614784718,moped,665,0.006946024019271135,harvester,595,0.0062834229320287704
36,chain saw,491,0.4335169792175293,lawn mower,621,0.004465655889362097,stretcher,830,0.003358716145157814,street sign,919,0.0030911904759705067,mountain bike,671,0.0029784857761114836
37,chain saw,491,0.4644293785095215,hook,600,0.0038478286005556583,lumbermill,634,0.003258539829403162,crane,517,0.0027904734015464783,harvester,595,0.0025902714114636183
38,chain saw,491,0.5255175828933716,lumbermill,634,0.006368348374962807,lawn mower,621,0.002761119743809104,harvester,595,0.0025047308299690485,stretcher,830,0.0016175814671441913
39,chain saw,491,0.6273840665817261,stretcher,830,0.025933947414159775,power drill,740,0.008983884006738663,snowmobile,802,0.004560230299830437,gasmask,570,0.003947280813008547
40,harvester,595,0.15783801674842834,lawn mower,621,0.08983883261680603,tractor,866,0.08262130618095398,forklift,561,0.02931947074830532,plow,730,0.028795119374990463
41,chain saw,491,0.4771531820297241,harvester,595,0.013034486211836338,lawn mower,621,0.010136280208826065,stretcher,830,0.005406451411545277,mountain bike,671,0.0034225364215672016
42,chain saw,491,0.32422250509262085,harvester,595,0.05234844610095024,tractor,866,0.023177877068519592,thresher,856,0.019046176224946976,lawn mower,621,0.009189100004732609
43,chain saw,491,0.3207440972328186,ski,795,0.06295575201511383,balance beam,416,0.022616418078541756,stretcher,830,0.015204105526208878,wing,908,0.0049848309718072414
44,chain saw,491,0.6588163375854492,lawn mower,621,0.003466831287369132,cowboy hat,515,0.002338366350159049,shield,787,0.001907280064187944,mountain tent,672,0.0017166691832244396
45,chain saw,491,0.6138721704483032,lumbermill,634,0.002622369211167097,thresher,856,0.0015359072713181376,harvester,595,0.0014914440689608455,tractor,866,0.0014822054654359818
46,chain saw,491,0.25096482038497925,power drill,740,0.027578212320804596,lawn mower,621,0.015716686844825745,plow,730,0.01508102286607027,neck brace,678,0.01506864558905363
47,chain saw,491,0.2816363275051117,lawn mower,621,0.09462472796440125,harvester,595,0.06243695318698883,tractor,866,0.029358722269535065,thresher,856,0.009818200021982193
48,chain saw,491,0.5196399092674255,mountain bike,671,0.006293324287980795,shovel,792,0.003965356852859259,street sign,919,0.0038292172830551863,power drill,740,0.0024658951442688704
49,chain saw,491,0.46511903405189514,go-kart,573,0.01920562982559204,football helmet,560,0.0166733730584383,motor scooter,670,0.01626829244196415,lawn mower,621,0.0142297875136137
50,chain saw,491,0.2987595200538635,stretcher,830,0.006160850170999765,carpenter's kit,477,0.005772931966930628,power drill,740,0.005456655286252499,lawn mower,621,0.003936120308935642
51,chain saw,491,0.2939210832118988,harvester,595,0.01818215288221836,stretcher,830,0.009511386044323444,mountain bike,671,0.008501577191054821,lawn mower,621,0.006679577752947807
52,mountain bike,671,0.09711319953203201,crash helmet,518,0.08299018442630768,chain saw,491,0.0745350793004036,stretcher,830,0.06467696279287338,alp,970,0.04532171040773392
53,chain saw,491,0.32713425159454346,mountain bike,671,0.008037811145186424,ski,795,0.00626941816881299,colobus,375,0.004300571978092194,lumbermill,634,0.004094542004168034
54,chain saw,491,0.8250855803489685,lawn mower,621,0.0038135468494147062,go-kart,573,0.003225519321858883,harvester,595,0.0031045132782310247,racer,751,0.0024059598799794912
55,chain saw,491,0.46451130509376526,lawn mower,621,0.021498821675777435,cairn,192,0.006014715414494276,harvester,595,0.004428269807249308,English setter,212,0.004282006062567234
56,chain saw,491,0.5374671220779419,lawn mower,621,0.014681024476885796,harvester,595,0.00853936467319727,stretcher,830,0.006004141643643379,moped,665,0.0056288959458470345
57,chain saw,491,0.636552631855011,moped,665,0.012069163843989372,mountain bike,671,0.011417184956371784,harvester,595,0.00840690266340971,crash helmet,518,0.007847006432712078
58,chain saw,491,0.1099553257226944,ski,795,0.07981288433074951,knee pad,615,0.04571475461125374,stretcher,830,0.035784319043159485,assault rifle,413,0.019131196662783623
59,chain saw,491,0.5156950950622559,harvester,595,0.005487477406859398,street sign,919,0.004136970732361078,mountain bike,671,0.002384462160989642,lumbermill,634,0.0023400825448334217
60,chain saw,491,0.5187764167785645,stretcher,830,0.01885231025516987,snowmobile,802,0.005078920628875494,mountain bike,671,0.0048745498061180115,lumbermill,634,0.00390458176843822
61,chain saw,491,0.10284204035997391,lawn mower,621,0.09976165741682053,harvester,595,0.0661119669675827,tractor,866,0.05434688925743103,forklift,561,0.05100458487868309
62,chain saw,491,0.30839768052101135,stretcher,830,0.008752708323299885,plow,730,0.005040847696363926,harvester,595,0.004753498826175928,lumbermill,634,0.0034632706083357334
63,chain saw,491,0.15166185796260834,crash helmet,518,0.10678328573703766,mountain bike,671,0.04216155409812927,moped,665,0.04109278321266174,motor scooter,670,0.035084355622529984
