case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,garbage truck,569,0.4077964127063751,snowplow,803,0.02735738642513752,fire engine,555,0.0238508153706789,thresher,856,0.008648823015391827,trailer truck,867,0.004986567422747612
1,garbage truck,569,0.6410412192344666,snowplow,803,0.011308765038847923,moving van,675,0.010481639765202999,trailer truck,867,0.008866263553500175,crane,517,0.00474077882245183
2,garbage truck,569,0.5039653778076172,crane,517,0.010150707326829433,snowplow,803,0.007572617381811142,trailer truck,867,0.006103310734033585,moving van,675,0.002538317581638694
3,garbage truck,569,0.2176225334405899,trailer truck,867,0.14803144335746765,moving van,675,0.010218987241387367,snowplow,803,0.008066588081419468,crane,517,0.007229996379464865
4,garbage truck,569,0.6432989239692688,trailer truck,867,0.02402378059923649,snowplow,803,0.010348622687160969,tow truck,864,0.006652278359979391,thresher,856,0.0022667832672595978
5,garbage truck,569,0.23488503694534302,trailer truck,867,0.026086091995239258,tow truck,864,0.016762005165219307,police van,734,0.012399638071656227,crane,517,0.005503266584128141
6,garbage truck,569,0.501600444316864,trailer truck,867,0.03527352958917618,moving van,675,0.007635611575096846,snowplow,803,0.006394383497536182,tow truck,864,0.004221930168569088
7,garbage truck,569,0.4293961822986603,trailer truck,867,0.07749380171298981,moving van,675,0.010510278865695,tow truck,864,0.00441846065223217,snowplow,803,0.00253195664845407
8,garbage truck,569,0.4193255603313446,trailer truck,867,0.017352111637592316,tow truck,864,0.01296087447553873,snowplow,803,0.006864262744784355,crane,517,0.005137921776622534
9,garbage truck,569,0.4514656364917755,tow truck,864,0.025791632011532784,snowplow,803,0.025716660544276237,fire engine,555,0.013894274830818176,trailer truck,867,0.006107484456151724
