case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,sax,776,0.10515177994966507,French horn,566,0.08126930147409439,mixing bowl,659,0.0234922356903553,wok,909,0.022351711988449097,trombone,875,0.01985630951821804
1,chain,488,0.09583701938390732,sax,776,0.03860551491379738,safety pin,772,0.025176454335451126,hook,600,0.01727486215531826,French horn,566,0.013369657099246979
2,screwdriver,784,0.059300072491168976,shower cap,793,0.045716360211372375,isopod,126,0.028733382001519203,cuirass,524,0.016454828903079033,sax,776,0.016161462292075157
3,French horn,566,0.15646545588970184,sax,776,0.1485873907804489,spotlight,818,0.017275486141443253,tray,868,0.015255874022841454,wig,903,0.01520192064344883
4,French horn,566,0.3377458453178406,sax,776,0.031326163560152054,ladle,618,0.02595249004662037,perfume,711,0.019025178626179695,wok,909,0.012649963609874249
5,French horn,566,0.27815571427345276,sax,776,0.02414233423769474,trombone,875,0.009169423021376133,electric fan,545,0.006915430538356304,cornet,513,0.005750822834670544
6,shield,787,0.18235896527767181,barometer,426,0.028939107432961464,wooden spoon,910,0.021703245118260384,chocolate sauce,960,0.018671032041311264,beer glass,441,0.017477279528975487
7,French horn,566,0.3490757942199707,shield,787,0.025381309911608696,perfume,711,0.015237229876220226,buckle,464,0.011270052753388882,mixing bowl,659,0.007739190943539143
8,shield,787,0.08551789820194244,caldron,469,0.04695184528827667,mask,643,0.032834332436323166,French horn,566,0.028529422357678413,bubble,971,0.026838883757591248
9,French horn,566,0.1792251616716385,perfume,711,0.04221485182642937,tray,868,0.03463496267795563,sax,776,0.02549928054213524,china cabinet,495,0.015914171934127808
