case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,tench,0,0.5832762122154236,barracouta,389,0.010197615250945091,gar,395,0.0026249433867633343,coho,391,0.002198869362473488,sturgeon,394,0.00147993431892246
1,tench,0,0.46099337935447693,barracouta,389,0.002397002186626196,coho,391,0.0012848129263147712,military uniform,652,0.0012306568678468466,platypus,103,0.001228934503160417
2,tench,0,0.5152760744094849,barracouta,389,0.006776012480258942,anemone fish,393,0.0031069533433765173,rock beauty,392,0.002900926396250725,reel,758,0.002845271723344922
3,tench,0,0.4539925456047058,barracouta,389,0.00469956174492836,coho,391,0.0014896562788635492,spaghetti squash,940,0.0012639674823731184,sturgeon,394,0.0011838879436254501
4,tench,0,0.5000369548797607,barracouta,389,0.004543102812021971,coho,391,0.0017443427350372076,gar,395,0.0016020855400711298,reel,758,0.001326044904999435
5,tench,0,0.43315839767456055,barracouta,389,0.007629835046827793,spaghetti squash,940,0.0015508935321122408,apiary,410,0.0013572005555033684,platypus,103,0.001270380918867886
6,tench,0,0.4959997832775116,barracouta,389,0.003611351363360882,platypus,103,0.001298577175475657,spaghetti squash,940,0.0011097392998635769,axolotl,29,0.0010575446067377925
7,tench,0,0.5323845148086548,barracouta,389,0.011352325789630413,gar,395,0.0033448811154812574,sturgeon,394,0.0021326770074665546,coho,391,0.0020803690422326326
8,tench,0,0.5456151962280273,barracouta,389,0.008480945602059364,gar,395,0.0035730141680687666,coho,391,0.002535116160288453,reel,758,0.001628117635846138
9,tench,0,0.44529274106025696,barracouta,389,0.007272182032465935,spaghetti squash,940,0.001476745936088264,Bernese mountain dog,239,0.0014585033059120178,coho,391,0.0013341058511286974
