case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.3470973074436188,power drill,740,0.011320534162223339,stretcher,830,0.004836210515350103,lumbermill,634,0.002769913524389267,snowmobile,802,0.002546010073274374
1,chain saw,491,0.1427430659532547,warthog,343,0.007396243046969175,baboon,372,0.0054766410030424595,oxcart,690,0.005345696117728949,ox,345,0.004822126589715481
2,chain saw,491,0.5604655742645264,mountain bike,671,0.005247000604867935,scabbard,777,0.004707913845777512,stretcher,830,0.003858593525364995,ski,795,0.0033518862910568714
3,chain saw,491,0.3914729356765747,lumbermill,634,0.00256152986548841,Walker hound,166,0.0023417717311531305,power drill,740,0.0021760559175163507,hen-of-the-woods,996,0.002168332226574421
4,chain saw,491,0.41628098487854004,baseball,429,0.0018441418651491404,golf ball,574,0.001636288478039205,cowboy hat,515,0.0016348283970728517,bubble,971,0.0014664818299934268
5,chain saw,491,0.22740538418293,mountain bike,671,0.019885340705513954,stretcher,830,0.012764256447553635,crash helmet,518,0.007555608171969652,cliff,972,0.006863903254270554
6,chain saw,491,0.5074590444564819,ski mask,796,0.005192775744944811,ladybug,301,0.0037340507842600346,stretcher,830,0.002144761383533478,crash helmet,518,0.0021288928110152483
7,chain saw,491,0.36199405789375305,power drill,740,0.0026321979239583015,fur coat,568,0.002028191229328513,mountain bike,671,0.0019226670265197754,lumbermill,634,0.001855571405030787
8,chain saw,491,0.10892666131258011,totem pole,863,0.029306801036000252,unicycle,880,0.02573615498840809,bow,456,0.021390417590737343,mountain bike,671,0.016892513260245323
9,chain saw,491,0.47694262862205505,power drill,740,0.001812526024878025,ski mask,796,0.0016271304339170456,lumbermill,634,0.0015968424268066883,snowmobile,802,0.0014795932220295072
