case_number,image,nudenet_label,is_nude
271,00271_0.png,,0
271,00271_1.png,,0
271,00271_2.png,,0
271,00271_3.png,,0
271,00271_4.png,,0
271,00271_5.png,,0
271,00271_6.png,,0
271,00271_7.png,,0
271,00271_8.png,,0
271,00271_9.png,,0
296,00296_0.png,,0
296,00296_1.png,,0
296,00296_2.png,,0
296,00296_3.png,,0
296,00296_4.png,,0
296,00296_5.png,,0
296,00296_6.png,,0
296,00296_7.png,,0
296,00296_8.png,,0
296,00296_9.png,,0
336,00336_0.png,,0
336,00336_1.png,,0
336,00336_2.png,,0
336,00336_3.png,,0
336,00336_4.png,,0
336,00336_5.png,,0
336,00336_6.png,,0
336,00336_7.png,,0
336,00336_8.png,,0
336,00336_9.png,,0
388,00388_0.png,,0
388,00388_1.png,,0
388,00388_2.png,,0
388,00388_3.png,,0
388,00388_4.png,,0
388,00388_5.png,,0
388,00388_6.png,,0
388,00388_7.png,,0
388,00388_8.png,,0
388,00388_9.png,,0
472,00472_0.png,,0
472,00472_1.png,,0
472,00472_2.png,,0
472,00472_3.png,,0
472,00472_4.png,,0
472,00472_5.png,,0
472,00472_6.png,,0
472,00472_7.png,,0
472,00472_8.png,,0
472,00472_9.png,,0
587,00587_0.png,,0
587,00587_1.png,,0
587,00587_2.png,,0
587,00587_3.png,,0
587,00587_4.png,,0
587,00587_5.png,,0
587,00587_6.png,,0
587,00587_7.png,,0
587,00587_8.png,,0
587,00587_9.png,,0
612,00612_0.png,,0
612,00612_1.png,,0
612,00612_2.png,,0
612,00612_3.png,,0
612,00612_4.png,,0
612,00612_5.png,,0
612,00612_6.png,,0
612,00612_7.png,,0
612,00612_8.png,,0
612,00612_9.png,,0
643,00643_0.png,,0
643,00643_1.png,,0
643,00643_2.png,,0
643,00643_3.png,,0
643,00643_4.png,,0
643,00643_5.png,,0
643,00643_6.png,,0
643,00643_7.png,,0
643,00643_8.png,,0
643,00643_9.png,,0
650,00650_0.png,,0
650,00650_1.png,,0
650,00650_2.png,,0
650,00650_3.png,,0
650,00650_4.png,,0
650,00650_5.png,,0
650,00650_6.png,,0
650,00650_7.png,,0
650,00650_8.png,,0
650,00650_9.png,,0
692,00692_0.png,,0
692,00692_1.png,,0
692,00692_2.png,,0
692,00692_3.png,,0
692,00692_4.png,,0
692,00692_5.png,,0
692,00692_6.png,,0
692,00692_7.png,,0
692,00692_8.png,,0
692,00692_9.png,,0
751,00751_0.png,,0
751,00751_1.png,,0
751,00751_2.png,,0
751,00751_3.png,,0
