case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,gas pump,571,0.2907579243183136,cash machine,480,0.016317669302225113,vending machine,886,0.0028492119163274765,turnstile,877,0.0023336487356573343,police van,734,0.0018577633891254663
1,gas pump,571,0.2184828668832779,cash machine,480,0.012012756429612637,pay-phone,707,0.0027346783317625523,vending machine,886,0.002453399822115898,refrigerator,760,0.002075403928756714
2,gas pump,571,0.32710665464401245,cash machine,480,0.07760033756494522,vending machine,886,0.03024091012775898,pay-phone,707,0.004351307172328234,parking meter,704,0.004056092817336321
3,gas pump,571,0.24294966459274292,cash machine,480,0.017400486394762993,pay-phone,707,0.006789817474782467,vending machine,886,0.004481862764805555,mailbox,637,0.002971710404381156
4,gas pump,571,0.0898747593164444,pay-phone,707,0.07072342932224274,fire engine,555,0.02852679044008255,cash machine,480,0.009778999723494053,tow truck,864,0.0087155532091856
5,gas pump,571,0.3669998347759247,cash machine,480,0.0056729624047875404,vending machine,886,0.0021021903958171606,pay-phone,707,0.002023792127147317,switch,844,0.0012800229014828801
6,gas pump,571,0.18085432052612305,cash machine,480,0.026245569810271263,pay-phone,707,0.02485312521457672,parking meter,704,0.00887605082243681,vending machine,886,0.007064282428473234
7,pay-phone,707,0.17742696404457092,gas pump,571,0.08630631119012833,cash machine,480,0.05617295950651169,vending machine,886,0.006287225056439638,parking meter,704,0.0047041564248502254
8,gas pump,571,0.15965478122234344,vending machine,886,0.07787983119487762,cash machine,480,0.05085037276148796,parking meter,704,0.010366923175752163,pay-phone,707,0.009990556165575981
9,cash machine,480,0.2857433557510376,gas pump,571,0.12471715360879898,vending machine,886,0.01563272997736931,parking meter,704,0.008459988050162792,refrigerator,760,0.007275485899299383
