case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,tench,0,0.6054974794387817,barracouta,389,0.012234671972692013,gar,395,0.008611304685473442,dugong,149,0.006394479889422655,puffer,397,0.005429122131317854
1,tench,0,0.347175270318985,barracouta,389,0.008046474307775497,puffer,397,0.005563641432672739,reel,758,0.005273624788969755,coho,391,0.004973606206476688
2,tench,0,0.5416444540023804,barracouta,389,0.005725795868784189,anemone fish,393,0.0029359101317822933,goldfish,1,0.0023143463768064976,dugong,149,0.002062177052721381
3,tench,0,0.5162390470504761,barracouta,389,0.0062275235541164875,platypus,103,0.0032940281089395285,dugong,149,0.0028038842137902975,axolotl,29,0.0023361900821328163
4,tench,0,0.5195165276527405,barracouta,389,0.003893578425049782,coho,391,0.0023281117901206017,gar,395,0.0018862505676224828,lakeside,975,0.00154873204883188
5,tench,0,0.5215762853622437,dugong,149,0.0032260760199278593,barracouta,389,0.0027757163625210524,coho,391,0.0025704754516482353,platypus,103,0.002427327213808894
6,tench,0,0.415693074464798,barracouta,389,0.014490395784378052,gar,395,0.0034484355710446835,coho,391,0.0021890541538596153,lakeside,975,0.0019045730587095022
7,tench,0,0.4966616928577423,barracouta,389,0.006021976005285978,goldfish,1,0.002339305356144905,gar,395,0.0016304495511576533,coho,391,0.0015145851066336036
8,tench,0,0.668633759021759,barracouta,389,0.0032790484838187695,dugong,149,0.0029604327864944935,coho,391,0.00272189499810338,spaghetti squash,940,0.001940846792422235
9,tench,0,0.5445725917816162,barracouta,389,0.03199778124690056,coho,391,0.012110822834074497,reel,758,0.006779377814382315,gar,395,0.006100325845181942
