case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,garbage truck,569,0.35389283299446106,snowplow,803,0.13846105337142944,fire engine,555,0.014381845481693745,trailer truck,867,0.010008021257817745,crane,517,0.004547780845314264
1,garbage truck,569,0.1822499930858612,thresher,856,0.03240511193871498,harvester,595,0.028978416696190834,snowplow,803,0.010451252572238445,tractor,866,0.01043890230357647
2,garbage truck,569,0.4598102867603302,tow truck,864,0.026240382343530655,snowplow,803,0.007113039959222078,trailer truck,867,0.006661912426352501,crane,517,0.003172873752191663
3,garbage truck,569,0.16353265941143036,trailer truck,867,0.08048675954341888,tow truck,864,0.008315661922097206,snowplow,803,0.007408301346004009,Arabian camel,354,0.004023740533739328
4,garbage truck,569,0.37616536021232605,trailer truck,867,0.02672126516699791,snowplow,803,0.010640519671142101,tow truck,864,0.010426357388496399,barrel,427,0.0024006853345781565
5,garbage truck,569,0.40906375646591187,snowplow,803,0.007547142915427685,harvester,595,0.0029382407665252686,trailer truck,867,0.002450610976666212,ashcan,412,0.0022974468301981688
6,garbage truck,569,0.4062201678752899,trailer truck,867,0.041516147553920746,tow truck,864,0.011483949609100819,snowplow,803,0.006901739165186882,moving van,675,0.0027773547917604446
7,garbage truck,569,0.4679156243801117,trailer truck,867,0.0061845965683460236,tow truck,864,0.004758432041853666,mobile home,660,0.0034300510305911303,ashcan,412,0.002574506914243102
8,garbage truck,569,0.3537237048149109,snowplow,803,0.009397709742188454,tow truck,864,0.006742022465914488,trailer truck,867,0.002518546301871538,school bus,779,0.002122487872838974
9,garbage truck,569,0.25804564356803894,trailer truck,867,0.06746719777584076,tow truck,864,0.02835593745112419,mobile home,660,0.02398567646741867,snowplow,803,0.012571967206895351
