case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,French horn,566,0.35654905438423157,trombone,875,0.05216231569647789,sax,776,0.025835614651441574,cornet,513,0.01480193343013525,bassoon,432,0.006997467949986458
1,French horn,566,0.43691813945770264,trombone,875,0.009793225675821304,sax,776,0.00629060436040163,shoe shop,788,0.003765955800190568,dial telephone,528,0.003714903723448515
2,French horn,566,0.13423417508602142,trombone,875,0.04486999288201332,shoe shop,788,0.013853481970727444,umbrella,879,0.012968511320650578,mask,643,0.011299590580165386
3,French horn,566,0.1326836198568344,shoe shop,788,0.02544902265071869,umbrella,879,0.024060649797320366,mortarboard,667,0.02069038152694702,trombone,875,0.01845441944897175
4,French horn,566,0.46873024106025696,trombone,875,0.012262261472642422,shoe shop,788,0.010412494651973248,upright,881,0.005009207874536514,cornet,513,0.004637639503926039
5,French horn,566,0.750447690486908,trombone,875,0.029627740383148193,cornet,513,0.015597646124660969,sax,776,0.0028480684850364923,mortarboard,667,0.002068000379949808
6,French horn,566,0.38657793402671814,trombone,875,0.0706760361790657,cornet,513,0.02225085347890854,sax,776,0.0104065528139472,mortarboard,667,0.008153907023370266
7,French horn,566,0.8181701898574829,trombone,875,0.0315796434879303,cornet,513,0.004713776987046003,sax,776,0.0024402125272899866,bassoon,432,0.0016523321392014623
8,French horn,566,0.6237457394599915,trombone,875,0.005694258958101273,oboe,683,0.005554602015763521,bassoon,432,0.003749138442799449,sax,776,0.0029266816563904285
9,French horn,566,0.4823206067085266,trombone,875,0.009476269595324993,cornet,513,0.0036104340106248856,bassoon,432,0.002700353506952524,sax,776,0.00244426098652184
