case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,cassette player,482,0.2294539213180542,tape player,848,0.2221282571554184,CD player,485,0.05841779708862305,cassette,481,0.03056359849870205,radio,754,0.024512598291039467
1,cassette player,482,0.20178349316120148,tape player,848,0.20046156644821167,radio,754,0.0813729390501976,CD player,485,0.04750016704201698,cassette,481,0.030155256390571594
2,tape player,848,0.2556188106536865,cassette player,482,0.19508011639118195,cassette,481,0.05465292930603027,CD player,485,0.05324574559926987,radio,754,0.026688240468502045
3,tape player,848,0.23276498913764954,cassette player,482,0.1925567090511322,CD player,485,0.05729271098971367,cassette,481,0.02479490637779236,radio,754,0.022755390033125877
4,tape player,848,0.26980990171432495,cassette player,482,0.14994271099567413,CD player,485,0.12164439260959625,radio,754,0.049928970634937286,cassette,481,0.017749233171343803
5,tape player,848,0.18798385560512543,CD player,485,0.11128915101289749,cassette player,482,0.10127278417348862,desktop computer,527,0.07969995588064194,radio,754,0.06122322380542755
6,tape player,848,0.16953341662883759,cassette player,482,0.0860084816813469,radio,754,0.06632799655199051,CD player,485,0.06494131684303284,cassette,481,0.03332250192761421
7,tape player,848,0.18315348029136658,cassette player,482,0.12938934564590454,CD player,485,0.062419064342975616,radio,754,0.02497074007987976,cassette,481,0.021507101133465767
8,tape player,848,0.2870689332485199,cassette player,482,0.14627479016780853,CD player,485,0.13909363746643066,radio,754,0.04365875571966171,cassette,481,0.021639104932546616
9,tape player,848,0.1535964161157608,cassette player,482,0.1484220176935196,CD player,485,0.12246247380971909,radio,754,0.03138844296336174,cash machine,480,0.0304131917655468
