case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,parachute,701,0.54517662525177,flagpole,557,0.004923470783978701,balloon,417,0.0037423979956656694,sulphur butterfly,325,0.003292547073215246,umbrella,879,0.0026427938137203455
1,parachute,701,0.5298344492912292,balloon,417,0.0011222206521779299,warplane,895,0.0011147984769195318,ski,795,0.0010687598260119557,African grey,87,0.0009121609618887305
2,parachute,701,0.5122595429420471,sulphur-crested cockatoo,89,0.002749432111158967,butternut squash,942,0.0020287546794861555,Band Aid,419,0.0019782409071922302,kite,21,0.0019657122902572155
3,parachute,701,0.392576664686203,balloon,417,0.06129501760005951,ladybug,301,0.01630258932709694,hip,989,0.003325807163491845,leaf beetle,304,0.0032959908712655306
4,parachute,701,0.47166699171066284,balloon,417,0.0025463777128607035,wing,908,0.0016959294443950057,promontory,976,0.001389321987517178,valley,979,0.0013374453410506248
5,parachute,701,0.5071017742156982,balloon,417,0.012504396960139275,valley,979,0.010299370624125004,lakeside,975,0.005470085423439741,jellyfish,107,0.004162632394582033
6,parachute,701,0.7767334580421448,valley,979,0.0040692430920898914,balloon,417,0.0038845615927129984,airship,405,0.0030462227296084166,umbrella,879,0.0015477779088541865
7,parachute,701,0.7027269601821899,balloon,417,0.0181659534573555,macaw,88,0.006317950785160065,flagpole,557,0.005404312629252672,airship,405,0.0032385564409196377
8,parachute,701,0.6013794541358948,valley,979,0.0018629742553457618,water snake,58,0.0017847721464931965,balloon,417,0.0016564365942031145,American alligator,50,0.0015911004738882184
9,parachute,701,0.5233235955238342,balloon,417,0.00546508701518178,flagpole,557,0.0026917175855487585,airship,405,0.001170661998912692,sock,806,0.0011629518121480942
