case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.2232353538274765,stretcher,830,0.08450084924697876,harvester,595,0.026183469220995903,jeep,609,0.013925285078585148,lumbermill,634,0.007919399067759514
1,chain saw,491,0.398668110370636,harvester,595,0.06905053555965424,crane,517,0.05957471951842308,lawn mower,621,0.018513131886720657,thresher,856,0.014771010726690292
2,chain saw,491,0.31452319025993347,lawn mower,621,0.010851070284843445,harvester,595,0.008688956499099731,lumbermill,634,0.008682729676365852,tractor,866,0.007818303070962429
3,chain saw,491,0.20343299210071564,gasmask,570,0.007651103660464287,mountain bike,671,0.0066451882012188435,crash helmet,518,0.003977453801780939,knee pad,615,0.003866734681650996
4,chain saw,491,0.4243616461753845,moped,665,0.008812017738819122,motor scooter,670,0.005965218413621187,crash helmet,518,0.0030220483895391226,mountain bike,671,0.0029659986030310392
5,chain saw,491,0.4859509766101837,hen-of-the-woods,996,0.0075760758481919765,lumbermill,634,0.005930112674832344,boa constrictor,61,0.005417355336248875,hatchet,596,0.003672795370221138
6,chain saw,491,0.3462260663509369,mountain bike,671,0.0029492622707039118,power drill,740,0.0020619058050215244,crash helmet,518,0.0017605434404686093,fur coat,568,0.001729245181195438
7,chain saw,491,0.5081689953804016,mountain bike,671,0.00859997421503067,stretcher,830,0.005626489873975515,hen-of-the-woods,996,0.00312974420376122,apiary,410,0.0030134771950542927
8,chain saw,491,0.39986181259155273,military uniform,652,0.0024001605343073606,armadillo,363,0.0017608144553378224,sandal,774,0.0016481649363413453,trailer truck,867,0.0016463379142805934
9,chain saw,491,0.5108563303947449,harvester,595,0.005529925227165222,tow truck,864,0.005176861304789782,power drill,740,0.0032638725824654102,trailer truck,867,0.002767799887806177
