case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,French horn,566,0.5211793184280396,coil,506,0.0013906753156334162,cornet,513,0.0013211690820753574,vine snake,59,0.001284850644879043,bassoon,432,0.0011091441847383976
1,French horn,566,0.45142215490341187,trombone,875,0.005811300128698349,cornet,513,0.00410646665841341,sax,776,0.0030905213207006454,hook,600,0.0025928604882210493
2,French horn,566,0.381776362657547,cornet,513,0.0018594267312437296,bassoon,432,0.0015677979681640863,coil,506,0.0015202141366899014,hog,341,0.001375112566165626
3,French horn,566,0.6663355827331543,cornet,513,0.0019708191975951195,coil,506,0.0018151983385905623,bassoon,432,0.0014534422662109137,nematode,111,0.001408869749866426
4,French horn,566,0.43429550528526306,nematode,111,0.008009128272533417,electric guitar,546,0.0020791522692888975,mixing bowl,659,0.0015524696791544557,pick,714,0.0014934454811736941
5,French horn,566,0.4714963138103485,cornet,513,0.0018624020740389824,nematode,111,0.0014848745195195079,bassoon,432,0.0014136959798634052,electric guitar,546,0.0013831224059686065
6,French horn,566,0.4689807891845703,electric guitar,546,0.0017337411409243941,carpenter's kit,477,0.0014627575874328613,nematode,111,0.0013335311086848378,vine snake,59,0.0013140045339241624
7,French horn,566,0.46785399317741394,coil,506,0.002723145764321089,cornet,513,0.0018816208466887474,vine snake,59,0.001861979835666716,nematode,111,0.0016031075501814485
8,French horn,566,0.4881148338317871,bassoon,432,0.001811366993933916,carbonara,959,0.0014117053942754865,oboe,683,0.0012460085563361645,electric guitar,546,0.0011902686674147844
9,French horn,566,0.3515607416629791,cornet,513,0.003132896265015006,electric guitar,546,0.0020834985189139843,trombone,875,0.0017063176492229104,bassoon,432,0.0016809020889922976
10,French horn,566,0.4654148817062378,bassoon,432,0.0014293991262093186,electric guitar,546,0.0014164216117933393,nematode,111,0.0012407067697495222,wild boar,342,0.0011341815115883946
11,French horn,566,0.2909854054450989,electric guitar,546,0.0020548433531075716,nematode,111,0.0018358100205659866,carpenter's kit,477,0.0015946911880746484,chain,488,0.0014884320553392172
12,French horn,566,0.5541797876358032,cornet,513,0.005343051627278328,carpenter's kit,477,0.0011304916115477681,oboe,683,0.001101480214856565,bassoon,432,0.0010649366304278374
13,French horn,566,0.4706870913505554,cornet,513,0.004510228522121906,bassoon,432,0.0022821982856839895,trombone,875,0.0016832370311021805,oboe,683,0.0014445612905547023
14,French horn,566,0.6179285049438477,trombone,875,0.004942305851727724,cornet,513,0.003646550001576543,bassoon,432,0.0010264806915074587,oboe,683,0.0008703872445039451
15,French horn,566,0.37680014967918396,stage,819,0.0040907347574830055,cornet,513,0.003846802283078432,bassoon,432,0.003121489891782403,trombone,875,0.002726747188717127
16,French horn,566,0.18648305535316467,cornet,513,0.012413102202117443,sax,776,0.008637270890176296,bassoon,432,0.007759472355246544,trombone,875,0.0057916115038096905
17,French horn,566,0.3964179754257202,hair slide,584,0.005016471724957228,cornet,513,0.0033025189768522978,buckle,464,0.0021875728853046894,chow,260,0.0021585647482424974
18,French horn,566,0.5290278196334839,cornet,513,0.0028525060042738914,trombone,875,0.0024416514206677675,stage,819,0.0017684514168649912,bassoon,432,0.0016469606198370457
19,French horn,566,0.4659953713417053,bassoon,432,0.0015530147356912494,electric guitar,546,0.0012332277838140726,cowboy hat,515,0.0011361805954948068,carpenter's kit,477,0.0010531761217862368
20,French horn,566,0.5114813446998596,trombone,875,0.002260153414681554,bassoon,432,0.001933397026732564,cornet,513,0.0019076367607340217,stage,819,0.0016117559280246496
21,French horn,566,0.49051791429519653,nematode,111,0.0024773133918642998,bassoon,432,0.0018112100660800934,hook,600,0.001693042227998376,paper towel,700,0.001138881896622479
22,French horn,566,0.6413646340370178,cornet,513,0.005694478750228882,trombone,875,0.00553858233615756,sax,776,0.0039055326487869024,bassoon,432,0.0015772217884659767
23,French horn,566,0.4777946472167969,bassoon,432,0.003154685255140066,cornet,513,0.0027257625479251146,trombone,875,0.0025654148776084185,oboe,683,0.0015245070680975914
24,French horn,566,0.5059686899185181,electric guitar,546,0.0013793499674648046,bassoon,432,0.0011975939851254225,cornet,513,0.0011448770528659225,hamster,333,0.0011072834022343159
25,French horn,566,0.5259380340576172,cornet,513,0.00933501310646534,trombone,875,0.00216261250898242,bassoon,432,0.001294802175834775,electric guitar,546,0.0012839691480621696
26,French horn,566,0.5098776817321777,stage,819,0.001535817515105009,bassoon,432,0.001476169447414577,electric guitar,546,0.001244514249265194,carpenter's kit,477,0.0009927229257300496
27,French horn,566,0.43482619524002075,electric guitar,546,0.0021957308053970337,bassoon,432,0.0015323319239541888,nematode,111,0.0013743623858317733,pick,714,0.0012833551736548543
28,French horn,566,0.4788336455821991,cornet,513,0.00424490962177515,bassoon,432,0.002624672604724765,trombone,875,0.0017430870793759823,sax,776,0.0013934161979705095
29,French horn,566,0.4542596638202667,bassoon,432,0.0019284909358248115,bearskin,439,0.0017698548035696149,electric guitar,546,0.0014870158629491925,stage,819,0.0013251599157229066
30,French horn,566,0.45366838574409485,electric guitar,546,0.0014387189876288176,bassoon,432,0.001432150020264089,accordion,401,0.0011662167962640524,bookshop,454,0.0011151059297844768
31,French horn,566,0.42315903306007385,cornet,513,0.008287928998470306,trombone,875,0.005025750491768122,sax,776,0.0029261051677167416,bassoon,432,0.0026111274491995573
32,French horn,566,0.5083131790161133,bassoon,432,0.0014381589135155082,nematode,111,0.0013002934865653515,electric guitar,546,0.001193270436488092,carpenter's kit,477,0.0010774529073387384
33,French horn,566,0.3331352472305298,bassoon,432,0.001846853643655777,artichoke,944,0.00184514163993299,cornet,513,0.0018018095288425684,trombone,875,0.001629016944207251
34,French horn,566,0.6181730628013611,cornet,513,0.00526320980861783,trombone,875,0.002296020509675145,nematode,111,0.001927242032252252,bassoon,432,0.0017189489444717765
35,French horn,566,0.39248207211494446,cornet,513,0.003348845988512039,trombone,875,0.0031802065204828978,bassoon,432,0.0022654531057924032,electric guitar,546,0.0015823845751583576
36,French horn,566,0.33672139048576355,trombone,875,0.006936489138752222,bassoon,432,0.006530059035867453,cornet,513,0.0023112811613827944,oboe,683,0.001994125312194228
37,French horn,566,0.456644207239151,electric guitar,546,0.0017955172806978226,bassoon,432,0.0015942741883918643,bookshop,454,0.001201930339448154,mixing bowl,659,0.0011861438397318125
38,French horn,566,0.5803766250610352,trombone,875,0.0016646425938233733,cornet,513,0.0015702039236202836,sax,776,0.0013538070488721132,bassoon,432,0.0012552667176350951
39,French horn,566,0.5128763914108276,electric guitar,546,0.0016063974471762776,bassoon,432,0.0015244120731949806,trombone,875,0.0013135550543665886,wine bottle,907,0.001224918756633997
40,French horn,566,0.5086137652397156,electric guitar,546,0.001633313368074596,nematode,111,0.0013552559539675713,chain,488,0.0012395074591040611,hook,600,0.0012098189909011126
41,French horn,566,0.4357042610645294,trombone,875,0.002292647957801819,cornet,513,0.0020870098378509283,bassoon,432,0.0018452442018315196,electric guitar,546,0.0016872977139428258
42,French horn,566,0.557665228843689,electric guitar,546,0.0014206410851329565,bassoon,432,0.001155507517978549,nematode,111,0.0011160023277625442,stage,819,0.0009154949802905321
