case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,French horn,566,0.42013391852378845,hook,600,0.004277083091437817,eel,390,0.004168468993157148,mousetrap,674,0.0035436225589364767,cornet,513,0.003480386221781373
1,book jacket,921,0.22061572968959808,quill,749,0.08454468846321106,envelope,549,0.03541911765933037,wall clock,892,0.019854392856359482,padlock,695,0.013173510320484638
2,French horn,566,0.39838752150535583,sea snake,65,0.006867637392133474,eel,390,0.0038455736357718706,hook,600,0.0034005166962742805,oboe,683,0.003247657557949424
3,swab,840,0.1265571564435959,trilobite,69,0.02932807058095932,French horn,566,0.02338605560362339,knot,616,0.021577149629592896,quill,749,0.02116185612976551
4,French horn,566,0.43451356887817383,groom,982,0.005415468942373991,sea snake,65,0.004178086295723915,cornet,513,0.003909490071237087,bassoon,432,0.003105286741629243
5,French horn,566,0.34441423416137695,sea snake,65,0.007230471353977919,sea cucumber,329,0.00469808466732502,artichoke,944,0.004214073996990919,sandbar,977,0.004023702349513769
6,coil,506,0.10659926384687424,French horn,566,0.07367083430290222,vault,884,0.05825639143586159,mixing bowl,659,0.03389444574713707,dough,961,0.01116105355322361
7,French horn,566,0.3621654212474823,plastic bag,728,0.01360013522207737,trombone,875,0.0069439709186553955,sax,776,0.004306151997298002,oboe,683,0.004102723207324743
8,washbasin,896,0.1483822911977768,revolver,763,0.07200648635625839,cornet,513,0.02767350524663925,shovel,792,0.01909320428967476,spotlight,818,0.01674707978963852
9,French horn,566,0.3411392867565155,knot,616,0.01832171529531479,eel,390,0.010971326380968094,chain,488,0.008187709376215935,vault,884,0.006404225714504719
