case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.7774330377578735,syringe,845,0.004058665595948696,flute,558,0.0018143143970519304,snowmobile,802,0.001530944020487368,mountain bike,671,0.0011970045743510127
1,chain saw,491,0.12473217397928238,revolver,763,0.01676863804459572,rifle,764,0.010742791928350925,rotisserie,766,0.010742724873125553,hatchet,596,0.008721020072698593
2,chain saw,491,0.37903305888175964,sea cucumber,329,0.0023504013661295176,power drill,740,0.0017427148995921016,night snake,60,0.001705012982711196,centipede,79,0.0016726424219086766
3,chain saw,491,0.31347349286079407,worm fence,912,0.0036935287062078714,picket fence,716,0.0034889476373791695,hammer,587,0.0024471378419548273,vacuum,882,0.0024364772252738476
4,chain saw,491,0.4983139932155609,picket fence,716,0.0020070327445864677,eft,27,0.0017951659392565489,thatch,853,0.0015470361104235053,sea cucumber,329,0.0013336449628695846
5,chain saw,491,0.48573389649391174,lawn mower,621,0.0048984987661242485,bow,456,0.002367623383179307,power drill,740,0.002336181001737714,ski,795,0.0022440494503825903
6,chain saw,491,0.4882301390171051,rule,769,0.0037150555290281773,power drill,740,0.003065024968236685,snowmobile,802,0.0010957121849060059,rain barrel,756,0.0010448838584125042
7,chain saw,491,0.31723323464393616,swing,843,0.0027679111808538437,night snake,60,0.0026852062437683344,lawn mower,621,0.0022410922683775425,spotted salamander,28,0.0018968911608681083
8,chain saw,491,0.24082259833812714,plow,730,0.027407199144363403,street sign,919,0.017574239522218704,harvester,595,0.015699613839387894,barrow,428,0.00888365413993597
9,chain saw,491,0.47154849767684937,lawn mower,621,0.0061556994915008545,rule,769,0.0023531452752649784,Chesapeake Bay retriever,209,0.0017536213854327798,plow,730,0.0016601916868239641
