case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,gas pump,571,0.28966689109802246,vending machine,886,0.0490560382604599,cash machine,480,0.026674402877688408,turnstile,877,0.00885493028908968,mailbox,637,0.005641549825668335
1,gas pump,571,0.3912809193134308,parking meter,704,0.019250856712460518,ashcan,412,0.006027555093169212,turnstile,877,0.005884951911866665,cash machine,480,0.004812851082533598
2,gas pump,571,0.3244037628173828,vending machine,886,0.051327817142009735,ashcan,412,0.04800903797149658,cash machine,480,0.03247029334306717,parking meter,704,0.013036021962761879
3,gas pump,571,0.6628876328468323,pay-phone,707,0.013831128366291523,cash machine,480,0.005353737622499466,parking meter,704,0.0023959362879395485,vending machine,886,0.0023384355008602142
4,gas pump,571,0.7856715321540833,mailbox,637,0.02851983904838562,pay-phone,707,0.007392052095383406,cash machine,480,0.005715565290302038,ashcan,412,0.002545897150412202
5,gas pump,571,0.24457167088985443,cash machine,480,0.08970750868320465,mailbox,637,0.03160916268825531,vending machine,886,0.01658778451383114,pay-phone,707,0.00984562560915947
6,vending machine,886,0.15116111934185028,parking meter,704,0.11329097300767899,cash machine,480,0.09066074341535568,gas pump,571,0.08723178505897522,ashcan,412,0.022610651329159737
7,gas pump,571,0.5069484114646912,mailbox,637,0.004362581297755241,vending machine,886,0.0031656729988753796,turnstile,877,0.0019454334396868944,scale,778,0.0018475333927199244
8,gas pump,571,0.18060873448848724,cash machine,480,0.17322033643722534,ashcan,412,0.011547177098691463,vending machine,886,0.00797420646995306,parking meter,704,0.004716034047305584
9,gas pump,571,0.6661781072616577,ashcan,412,0.0012725354172289371,fireboat,554,0.001185534056276083,mailbox,637,0.001096328953281045,television,851,0.0010824083583429456
