case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,golf ball,574,0.4508450925350189,tennis ball,852,0.002301938133314252,ping-pong ball,722,0.001523233368061483,soccer ball,805,0.0013923991937190294,thimble,855,0.0013487592805176973
1,golf ball,574,0.3400735855102539,tennis ball,852,0.0018236830364912748,baseball,429,0.0017331838607788086,thimble,855,0.0015755690401419997,croquet ball,522,0.0014386059483513236
2,golf ball,574,0.518513023853302,thimble,855,0.0033799426164478064,caldron,469,0.0009220693609677255,oil filter,686,0.0009181102504953742,vase,883,0.0008122231811285019
3,golf ball,574,0.46407434344291687,tennis ball,852,0.0018973546102643013,piggy bank,719,0.0014630311634391546,ballpoint,418,0.0014109708135947585,Shih-Tzu,155,0.0011329264380037785
4,golf ball,574,0.4217841327190399,thimble,855,0.0031007949728518724,microphone,650,0.0018786514410749078,gibbon,368,0.0014504850842058659,wombat,106,0.0013074588496237993
5,golf ball,574,0.4342486262321472,ping-pong ball,722,0.009548047557473183,tennis ball,852,0.002857761224731803,baseball,429,0.002670380286872387,dung beetle,305,0.0020590985659509897
6,golf ball,574,0.4133313298225403,thimble,855,0.0015340527752414346,ping-pong ball,722,0.0012677323538810015,soccer ball,805,0.0012239910429343581,tennis ball,852,0.0012183289509266615
7,golf ball,574,0.5452964305877686,ping-pong ball,722,0.003475475125014782,jean,608,0.0014176956610754132,thimble,855,0.0010232154745608568,tennis ball,852,0.001013029832392931
8,golf ball,574,0.4916892349720001,thimble,855,0.012027601711452007,gibbon,368,0.0016453692223876715,ping-pong ball,722,0.001520334742963314,golfcart,575,0.0014883263502269983
9,golf ball,574,0.4988192915916443,ping-pong ball,722,0.0023151698987931013,tennis ball,852,0.001593245193362236,thimble,855,0.0011406951816752553,baseball,429,0.001115768332965672
10,golf ball,574,0.5135900974273682,ping-pong ball,722,0.0013277468970045447,thimble,855,0.001259270473383367,baseball,429,0.0011627182830125093,tennis ball,852,0.0010461335768923163
11,golf ball,574,0.4166680574417114,thimble,855,0.0025728284381330013,tennis ball,852,0.001363461255095899,Weimaraner,178,0.001319293980486691,wombat,106,0.0012891325168311596
12,golf ball,574,0.41576266288757324,thimble,855,0.006817154120653868,gibbon,368,0.002596308244392276,microphone,650,0.0018833666108548641,ping-pong ball,722,0.0016067423857748508
