case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,parachute,701,0.5066189169883728,balloon,417,0.0013157145585864782,kite,21,0.001239591627381742,ant,310,0.0011768024414777756,airship,405,0.0011345110833644867
1,parachute,701,0.3786281645298004,steel arch bridge,821,0.0013285274617373943,toucan,96,0.0012222441146150231,bib,443,0.0012132732663303614,baseball,429,0.0012121954932808876
2,parachute,701,0.6935131549835205,seashore,978,0.0009268674766644835,warplane,895,0.0008093581418506801,ant,310,0.0007821357576176524,airship,405,0.0007124545518308878
3,parachute,701,0.5653001070022583,ladybug,301,0.004416508600115776,tick,78,0.00198548985645175,snowmobile,802,0.001900287577882409,balloon,417,0.0017760175978764892
4,parachute,701,0.45568230748176575,balloon,417,0.002161256270483136,seashore,978,0.0018196800956502557,steel arch bridge,821,0.0015310379676520824,airship,405,0.0014849104918539524
5,parachute,701,0.49577346444129944,valley,979,0.009979941882193089,rapeseed,984,0.006895563565194607,lakeside,975,0.0055259703658521175,water buffalo,346,0.004580548033118248
6,parachute,701,0.37082669138908386,valley,979,0.01265454851090908,lakeside,975,0.011094083078205585,steel arch bridge,821,0.006065486930310726,dam,525,0.004668175242841244
7,parachute,701,0.5337129831314087,seashore,978,0.0010373251279816031,steel arch bridge,821,0.0009791275952011347,ant,310,0.0009600943303667009,kite,21,0.0009597560856491327
8,parachute,701,0.5369850397109985,flagpole,557,0.010604347102344036,wing,908,0.004238658584654331,fireboat,554,0.0038378050085157156,warplane,895,0.0037128243129700422
9,parachute,701,0.49686768651008606,seashore,978,0.0035224556922912598,airship,405,0.0022349897772073746,promontory,976,0.0015974869020283222,lakeside,975,0.0015075188130140305
