case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,golf ball,574,0.5061351656913757,binder,446,0.0011174044338986278,giant schnauzer,197,0.0011165667092427611,zucchini,939,0.0010911847930401564,thimble,855,0.0010864242212846875
1,golf ball,574,0.34833914041519165,tennis ball,852,0.009663849137723446,croquet ball,522,0.006351297255605459,pool table,736,0.0023788590915501118,soccer ball,805,0.001970570767298341
2,golf ball,574,0.4639005661010742,thimble,855,0.002862961031496525,tennis ball,852,0.0017227604985237122,football helmet,560,0.001523339538834989,croquet ball,522,0.0013494365848600864
3,golf ball,574,0.3634374439716339,ping-pong ball,722,0.002888884162530303,croquet ball,522,0.001651715487241745,giant schnauzer,197,0.0015191008569672704,binder,446,0.0015082542086020112
4,golf ball,574,0.3633157014846802,thimble,855,0.0018326682038605213,tennis ball,852,0.0012344801798462868,saltshaker,773,0.001130865071900189,ping-pong ball,722,0.001118242391385138
5,golf ball,574,0.7295222878456116,thimble,855,0.0010401710169389844,ballplayer,981,0.0008070747717283666,binder,446,0.0007758979336358607,ping-pong ball,722,0.0007680997950956225
6,golf ball,574,0.40000808238983154,leatherback turtle,34,0.003736722283065319,gibbon,368,0.0028470458928495646,tennis ball,852,0.0026504327543079853,puffer,397,0.0025247219018638134
7,golf ball,574,0.5572022795677185,thimble,855,0.0026745221111923456,ping-pong ball,722,0.001128878560848534,ballplayer,981,0.001014004461467266,croquet ball,522,0.0009388074977323413
8,golf ball,574,0.47011351585388184,gibbon,368,0.001969176111742854,leatherback turtle,34,0.0015075457049533725,thimble,855,0.001451150863431394,binder,446,0.0013353344984352589
9,golf ball,574,0.393175333738327,croquet ball,522,0.0015104138292372227,ballplayer,981,0.0013015230651944876,thimble,855,0.0012591895647346973,binder,446,0.0012037090491503477
