case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,solar dish,807,0.12410078942775726,French horn,566,0.03714269772171974,wine bottle,907,0.02909778244793415,perfume,711,0.025900375097990036,mixing bowl,659,0.022124281153082848
1,solar dish,807,0.14987780153751373,honeycomb,599,0.018587609753012657,packet,692,0.01518407091498375,spider web,815,0.012421760708093643,plastic bag,728,0.011659524403512478
2,solar dish,807,0.17820852994918823,ear,998,0.016707714647054672,goblet,572,0.016650035977363586,plastic bag,728,0.011881278827786446,wine bottle,907,0.009058590978384018
3,French horn,566,0.4972875118255615,knot,616,0.008101371116936207,pick,714,0.007515390403568745,coil,506,0.007362670730799437,scabbard,777,0.005932535510510206
4,French horn,566,0.49709928035736084,wine bottle,907,0.02304667793214321,perfume,711,0.020589781925082207,tray,868,0.016042230650782585,sax,776,0.011217420920729637
5,French horn,566,0.2473558634519577,sax,776,0.010663707740604877,trombone,875,0.00912145059555769,knot,616,0.00747830281034112,crane,517,0.007080830633640289
6,French horn,566,0.12303515523672104,vault,884,0.026878925040364265,beer glass,441,0.021451152861118317,lampshade,619,0.01634075865149498,spotlight,818,0.013877720572054386
7,solar dish,807,0.11122850328683853,plastic bag,728,0.021296894177794456,coil,506,0.017529914155602455,wine bottle,907,0.014900045469403267,honeycomb,599,0.011159415356814861
8,French horn,566,0.2071169763803482,mixing bowl,659,0.011082806624472141,wreck,913,0.00931628979742527,wine bottle,907,0.008867810480296612,coil,506,0.007433431223034859
9,French horn,566,0.18835031986236572,coil,506,0.04753226414322853,solar dish,807,0.040591761469841,vault,884,0.03432254120707512,trombone,875,0.011348450556397438
