case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,gas pump,571,0.47733908891677856,cash machine,480,0.013685951009392738,vending machine,886,0.004047106020152569,pay-phone,707,0.0032848201226443052,slot,800,0.003096022643148899
1,gas pump,571,0.49704626202583313,pay-phone,707,0.002859387081116438,cash machine,480,0.002497080247849226,ashcan,412,0.0022357546258717775,mailbox,637,0.00208303052932024
2,gas pump,571,0.36449214816093445,cash machine,480,0.10586961358785629,ashcan,412,0.02102317102253437,mailbox,637,0.013038587756454945,vending machine,886,0.012608056887984276
3,gas pump,571,0.19717128574848175,cash machine,480,0.07475367933511734,pay-phone,707,0.028429565951228142,mailbox,637,0.02262456901371479,vending machine,886,0.015037686564028263
4,gas pump,571,0.4709114730358124,mailbox,637,0.008892709389328957,refrigerator,760,0.006886604707688093,pay-phone,707,0.004972763359546661,cash machine,480,0.00443668570369482
5,gas pump,571,0.2244502454996109,mailbox,637,0.1191169023513794,cash machine,480,0.033938974142074585,vending machine,886,0.010489383712410927,pay-phone,707,0.00887717679142952
6,gas pump,571,0.4721847176551819,pay-phone,707,0.009083325043320656,cash machine,480,0.006855004001408815,mailbox,637,0.005514560732990503,parking meter,704,0.004985423758625984
7,gas pump,571,0.5150988698005676,mailbox,637,0.021843155845999718,pay-phone,707,0.0029897901695221663,parking meter,704,0.0029685143381357193,cash machine,480,0.0021909577772021294
8,cash machine,480,0.2532995343208313,gas pump,571,0.23220740258693695,ashcan,412,0.04160546883940697,vending machine,886,0.024944016709923744,mailbox,637,0.016384612768888474
9,gas pump,571,0.41314497590065,mailbox,637,0.003265916369855404,cash machine,480,0.0023913320619612932,pay-phone,707,0.001957516884431243,ashcan,412,0.0019398713484406471
