case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,parachute,701,0.5537432432174683,balloon,417,0.0022168599534779787,airship,405,0.0019645097199827433,warplane,895,0.0015698609640821815,sandbar,977,0.0011331216664984822
1,parachute,701,0.6158702373504639,balloon,417,0.007116288412362337,flagpole,557,0.0018558609299361706,airship,405,0.0016469481633976102,umbrella,879,0.0014606222975999117
2,parachute,701,0.4226464331150055,balloon,417,0.015625836327672005,jellyfish,107,0.003903128206729889,flagpole,557,0.0020190475042909384,airship,405,0.0014852146850898862
3,parachute,701,0.48070383071899414,Brabancon griffon,262,0.0017062791157513857,ant,310,0.0015583621570840478,balloon,417,0.001553555834107101,Border terrier,182,0.0013080666540190578
4,parachute,701,0.5411418080329895,balloon,417,0.0028439240995794535,ladybug,301,0.0024154388811439276,seashore,978,0.0016201735706999898,hip,989,0.0015673590824007988
5,parachute,701,0.41943007707595825,ladybug,301,0.007082720287144184,airship,405,0.002629714785143733,snowmobile,802,0.002323257038369775,warplane,895,0.0021897158585488796
6,parachute,701,0.48844993114471436,balloon,417,0.004941677674651146,airship,405,0.002102853497490287,warplane,895,0.001966682728379965,traffic light,920,0.001796925556845963
7,parachute,701,0.5251069068908691,warplane,895,0.0032996165100485086,wing,908,0.0023482642136514187,lifeboat,625,0.002023648004978895,snowmobile,802,0.0018284672405570745
8,parachute,701,0.5673591494560242,umbrella,879,0.002538082655519247,balloon,417,0.0015316379722207785,airship,405,0.001269303378649056,ant,310,0.0012016113614663482
9,parachute,701,0.6062681674957275,warplane,895,0.003190479474142194,airship,405,0.002424551174044609,kite,21,0.0015715047484263778,wing,908,0.0015476173721253872
10,parachute,701,0.5634302496910095,seashore,978,0.0011361187789589167,kite,21,0.0010164043633267283,balloon,417,0.0008746741223149002,chimpanzee,367,0.0008700460894033313
11,parachute,701,0.44752922654151917,balloon,417,0.003281773068010807,seashore,978,0.002445732243359089,kite,21,0.002188419457525015,alp,970,0.0015371594345197082
12,parachute,701,0.5349535942077637,coil,506,0.0022327268961817026,seashore,978,0.0017862939275801182,ant,310,0.0016796146519482136,steel arch bridge,821,0.0016284508164972067
13,parachute,701,0.5109670758247375,tabby,281,0.0018351341132074594,steel arch bridge,821,0.001591923413798213,tiger cat,282,0.0015290159499272704,seashore,978,0.0013623578706756234
14,parachute,701,0.5707449316978455,balloon,417,0.005872101988643408,umbrella,879,0.0020702811889350414,plastic bag,728,0.0010382509790360928,flagpole,557,0.001018046517856419
15,parachute,701,0.4759361147880554,balloon,417,0.007253421936184168,flagpole,557,0.005307228770107031,umbrella,879,0.003421049565076828,airship,405,0.0033288842532783747
16,parachute,701,0.541620671749115,balloon,417,0.021343309432268143,umbrella,879,0.0032607538159936666,mountain bike,671,0.002112123416736722,valley,979,0.0017497213557362556
17,parachute,701,0.6660646200180054,seashore,978,0.0039198510348796844,cliff,972,0.0030849322210997343,valley,979,0.002549024997279048,alp,970,0.0022862085606902838
18,parachute,701,0.45100635290145874,balloon,417,0.011554088443517685,airship,405,0.006450400222092867,lorikeet,90,0.004304546397179365,hip,989,0.0033151195384562016
19,parachute,701,0.7164384722709656,kite,21,0.0013660249533131719,ant,310,0.0008979973499663174,warplane,895,0.0008907070732675493,balloon,417,0.0007648563478142023
20,parachute,701,0.5317118763923645,umbrella,879,0.0036156161222606897,kite,21,0.002092772861942649,balloon,417,0.0019918223842978477,seashore,978,0.0015830338234081864
21,parachute,701,0.709626317024231,flagpole,557,0.009357585571706295,balloon,417,0.0034065518993884325,jersey,610,0.0018169715767726302,umbrella,879,0.0014426808338612318
22,parachute,701,0.5012133121490479,vulture,23,0.018864169716835022,kite,21,0.01656341925263405,airship,405,0.0033510050270706415,mortarboard,667,0.003314274363219738
23,parachute,701,0.5300300717353821,flagpole,557,0.004120910074561834,balloon,417,0.002555118640884757,umbrella,879,0.0020840195938944817,seashore,978,0.0017809090204536915
24,parachute,701,0.4883459806442261,warplane,895,0.004773274064064026,macaw,88,0.004345879424363375,flagpole,557,0.003601101692765951,tick,78,0.0027709035202860832
25,parachute,701,0.487479567527771,umbrella,879,0.01611458696424961,hay,958,0.005283472128212452,harvester,595,0.0037442173343151808,balloon,417,0.0022853263653814793
26,parachute,701,0.5854196548461914,quill,749,0.005950947292149067,kite,21,0.004379982594400644,warplane,895,0.002699166303500533,sulphur-crested cockatoo,89,0.0024282028898596764
27,parachute,701,0.48954734206199646,warplane,895,0.0021038586273789406,balloon,417,0.0016036274610087276,kite,21,0.0014136850368231535,Band Aid,419,0.0013199379900470376
28,parachute,701,0.5410715937614441,ant,310,0.0017215358093380928,balloon,417,0.0013677156530320644,seashore,978,0.001228676992468536,steel arch bridge,821,0.001196785131469369
29,parachute,701,0.8124032616615295,tick,78,0.005917750298976898,ladybug,301,0.002717402996495366,flagpole,557,0.002134700771421194,ant,310,0.001575182774104178
30,parachute,701,0.5520661473274231,Siamese cat,284,0.0010490845888853073,pug,254,0.0009911635424941778,hamster,333,0.0009648559498600662,llama,355,0.0009528041118755937
31,parachute,701,0.30971699953079224,balloon,417,0.08582095056772232,flagpole,557,0.004404800478368998,umbrella,879,0.002791529754176736,seashore,978,0.002357708290219307
32,parachute,701,0.6372506022453308,balloon,417,0.004194655921310186,umbrella,879,0.002363453386351466,flagpole,557,0.0016133820172399282,seashore,978,0.0014419901417568326
33,parachute,701,0.5879172086715698,balloon,417,0.029124127700924873,airship,405,0.02878597378730774,seashore,978,0.003771479008719325,kite,21,0.0013294299133121967
34,parachute,701,0.5469116568565369,seashore,978,0.0025575156323611736,umbrella,879,0.002047843299806118,ski,795,0.0016915005398914218,flagpole,557,0.0014378679916262627
35,parachute,701,0.5351102948188782,flagpole,557,0.00930844433605671,balloon,417,0.009145502932369709,ladybug,301,0.003931297920644283,macaw,88,0.0039235446602106094
36,parachute,701,0.4652191698551178,seashore,978,0.0037133186124265194,balloon,417,0.0025848662480711937,alp,970,0.0016681066481396556,Band Aid,419,0.0016085802344605327
37,parachute,701,0.5376030802726746,balloon,417,0.007618861738592386,airship,405,0.004446785897016525,seashore,978,0.0032905477564781904,ox,345,0.002182045252993703
38,parachute,701,0.7514083385467529,balloon,417,0.0022861596662551165,seashore,978,0.002128971740603447,valley,979,0.0012797083472833037,promontory,976,0.001166410045698285
39,parachute,701,0.5056739449501038,balloon,417,0.00720473937690258,umbrella,879,0.0033764811232686043,seashore,978,0.0014555383240804076,ladybug,301,0.0014213814865797758
40,parachute,701,0.5510469675064087,balloon,417,0.011712513864040375,airship,405,0.007271902170032263,jellyfish,107,0.0036041566636413336,flagpole,557,0.002052637981250882
41,parachute,701,0.5369513034820557,flagpole,557,0.0017252471297979355,toucan,96,0.0017157591646537185,balloon,417,0.001618357258848846,kite,21,0.0014998136321082711
42,parachute,701,0.4671919047832489,umbrella,879,0.005047236569225788,balloon,417,0.0036436954978853464,seashore,978,0.002626704052090645,wing,908,0.0018710080767050385
43,parachute,701,0.530117392539978,balloon,417,0.028746983036398888,wing,908,0.006281188689172268,volcano,980,0.001915707136504352,EntleBucher,241,0.0016051259590312839
44,parachute,701,0.5474839210510254,tabby,281,0.0015101861208677292,balloon,417,0.0011406964622437954,tiger cat,282,0.0011166322510689497,chimpanzee,367,0.0010566371493041515
45,parachute,701,0.5037524700164795,umbrella,879,0.027913399040699005,balloon,417,0.0038033658638596535,airship,405,0.0015552674885839224,kite,21,0.0014414186589419842
