case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,chain saw,491,0.5800042748451233,lumbermill,634,0.006377765443176031,hen-of-the-woods,996,0.0018303492106497288,spider monkey,381,0.0015686055412515998,power drill,740,0.0015443660086020827
1,chain saw,491,0.38358619809150696,disk brake,535,0.0021792445331811905,pole,733,0.0021348970476537943,convertible,511,0.0017653016839176416,lawn mower,621,0.0017602849984541535
2,chain saw,491,0.6557390093803406,street sign,919,0.00258357054553926,lawn mower,621,0.0017125869635492563,reflex camera,759,0.0014198257122188807,lumbermill,634,0.0014053756603971124
3,chain saw,491,0.6162638664245605,harvester,595,0.011741777881979942,lawn mower,621,0.008388648740947247,tractor,866,0.006860844790935516,mountain bike,671,0.006624395027756691
4,chain saw,491,0.11890043318271637,stretcher,830,0.02581690438091755,hook,600,0.016814175993204117,crane,517,0.01037044171243906,bow,456,0.007499207742512226
5,chain saw,491,0.46456149220466614,power drill,740,0.010278222151100636,hammer,587,0.005681708455085754,carpenter's kit,477,0.00544039998203516,shovel,792,0.0026757526211440563
6,chain saw,491,0.10931654274463654,stinkhorn,994,0.04242328554391861,reel,758,0.0357503667473793,rule,769,0.02107747457921505,hen-of-the-woods,996,0.016687439754605293
7,chain saw,491,0.52986079454422,hatchet,596,0.008708245120942593,mountain bike,671,0.004243418108671904,military uniform,652,0.002859581494703889,holster,597,0.0023340382613241673
8,chain saw,491,0.4735812842845917,lawn mower,621,0.010621112771332264,rule,769,0.010007472708821297,power drill,740,0.0074171447195112705,head cabbage,936,0.0033320696093142033
9,chain saw,491,0.41117438673973083,rule,769,0.0038289206568151712,street sign,919,0.002497747540473938,holster,597,0.002352375304326415,power drill,740,0.002118321368470788
10,chain saw,491,0.2162489891052246,ant,310,0.005796710029244423,street sign,919,0.0032783858478069305,rifle,764,0.0029621405992656946,screwdriver,784,0.0026309583336114883
11,chain saw,491,0.29178738594055176,hammer,587,0.009768228977918625,hook,600,0.00818676222115755,stinkhorn,994,0.005317401140928268,hatchet,596,0.005125224124640226
