case_number,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5
0,church,497,0.2925574481487274,monastery,663,0.12729312479496002,bell cote,442,0.04594297334551811,altar,406,0.015501325018703938,vault,884,0.014207434840500355
1,church,497,0.38893479108810425,bell cote,442,0.08433458209037781,monastery,663,0.01447979174554348,vault,884,0.010739842429757118,dome,538,0.002958754077553749
2,church,497,0.4330218732357025,bell cote,442,0.10411239415407181,monastery,663,0.027631470933556557,vault,884,0.007354890462011099,tile roof,858,0.0026351914275437593
3,church,497,0.4335968792438507,bell cote,442,0.08595462888479233,monastery,663,0.01770647242665291,vault,884,0.006244130898267031,tile roof,858,0.0026608994230628014
4,vault,884,0.24207651615142822,church,497,0.2252318561077118,altar,406,0.09531421214342117,monastery,663,0.01599135249853134,organ,687,0.006499199196696281
5,vault,884,0.1411834955215454,church,497,0.1387098729610443,altar,406,0.07202647626399994,organ,687,0.0223955437541008,monastery,663,0.011984968557953835
6,church,497,0.27865222096443176,bell cote,442,0.12397991120815277,monastery,663,0.07314494252204895,vault,884,0.0187272597104311,palace,698,0.00409784447401762
7,church,497,0.415636271238327,monastery,663,0.1004813015460968,bell cote,442,0.08220957219600677,vault,884,0.014213650487363338,dome,538,0.006442416459321976
8,church,497,0.29827073216438293,bell cote,442,0.09558002650737762,monastery,663,0.050009049475193024,vault,884,0.0102058295160532,dome,538,0.004896945785731077
9,church,497,0.245833158493042,altar,406,0.215562641620636,vault,884,0.08223717659711838,monastery,663,0.010953442193567753,organ,687,0.007796513848006725
10,church,497,0.24849897623062134,bell cote,442,0.2044248878955841,monastery,663,0.020851029083132744,vault,884,0.01041988655924797,castle,483,0.003423728747293353
11,church,497,0.4500742554664612,altar,406,0.1834118515253067,vault,884,0.017568187788128853,Great Pyrenees,257,0.0038389305118471384,monastery,663,0.0028809555806219578
12,church,497,0.4680244028568268,monastery,663,0.04223766177892685,bell cote,442,0.022936416789889336,vault,884,0.01334415189921856,altar,406,0.004909776616841555
13,church,497,0.4856710135936737,bell cote,442,0.06203281134366989,monastery,663,0.017590153962373734,vault,884,0.014239965938031673,dome,538,0.002744876081123948
14,church,497,0.2632109522819519,altar,406,0.1503305733203888,vault,884,0.10227910429239273,monastery,663,0.014986374415457249,organ,687,0.007612320594489574
15,altar,406,0.2334306389093399,church,497,0.20161299407482147,vault,884,0.10501223057508469,monastery,663,0.015507425181567669,organ,687,0.01200901623815298
16,church,497,0.46055319905281067,bell cote,442,0.028879769146442413,monastery,663,0.0284828320145607,vault,884,0.00629520183429122,obelisk,682,0.0046341209672391415
17,church,497,0.48809200525283813,bell cote,442,0.07610795646905899,monastery,663,0.031839754432439804,vault,884,0.010573486797511578,dome,538,0.004594129044562578
18,church,497,0.29204031825065613,altar,406,0.19606389105319977,vault,884,0.0761876329779625,bell cote,442,0.009517080150544643,organ,687,0.007229648530483246
19,altar,406,0.2586170732975006,vault,884,0.1580045074224472,church,497,0.14360764622688293,monastery,663,0.016200419515371323,organ,687,0.009765766561031342
20,church,497,0.436799556016922,bell cote,442,0.05170242488384247,monastery,663,0.013455585576593876,vault,884,0.006548307836055756,dome,538,0.004367499612271786
21,church,497,0.24494557082653046,bell cote,442,0.06120527535676956,monastery,663,0.017358357086777687,vault,884,0.01557167712599039,tile roof,858,0.0032109483145177364
22,church,497,0.4945482313632965,bell cote,442,0.031988006085157394,monastery,663,0.015072029083967209,vault,884,0.009616528637707233,altar,406,0.0036038521211594343
23,church,497,0.43257054686546326,bell cote,442,0.060003746300935745,monastery,663,0.03515513986349106,vault,884,0.0057646045461297035,analog clock,409,0.0022687846794724464
24,church,497,0.5525586605072021,monastery,663,0.038279712200164795,bell cote,442,0.03142997995018959,vault,884,0.002597980899736285,barn,425,0.0018252023728564382
25,vault,884,0.2034137099981308,church,497,0.1932429075241089,altar,406,0.09673053026199341,monastery,663,0.03207819163799286,organ,687,0.010856086388230324
26,church,497,0.29167288541793823,bell cote,442,0.09687143564224243,monastery,663,0.08015524595975876,vault,884,0.007366776466369629,dome,538,0.004696485120803118
27,altar,406,0.25196608901023865,church,497,0.15187488496303558,vault,884,0.04489350691437721,monastery,663,0.0171370729804039,organ,687,0.004491947591304779
28,church,497,0.3664454221725464,bell cote,442,0.13596013188362122,monastery,663,0.018526967614889145,vault,884,0.006535200402140617,dome,538,0.002165458397939801
29,church,497,0.4725605249404907,altar,406,0.131378635764122,vault,884,0.10533668100833893,monastery,663,0.01764587312936783,organ,687,0.005526120308786631
30,vault,884,0.2521298825740814,altar,406,0.17747269570827484,church,497,0.048252128064632416,monastery,663,0.016749456524848938,organ,687,0.015736818313598633
31,church,497,0.4894348680973053,monastery,663,0.06151925399899483,bell cote,442,0.019463513046503067,vault,884,0.010205338709056377,altar,406,0.005001575220376253
32,church,497,0.39294859766960144,bell cote,442,0.0713343545794487,monastery,663,0.01766509935259819,vault,884,0.010576753877103329,tile roof,858,0.004014536738395691
33,church,497,0.23442557454109192,altar,406,0.22132761776447296,vault,884,0.18734337389469147,organ,687,0.010291671380400658,monastery,663,0.008459282107651234
34,church,497,0.6476140022277832,monastery,663,0.03139336034655571,bell cote,442,0.00299500348046422,dome,538,0.002797584282234311,vault,884,0.0026137838140130043
35,vault,884,0.2847236394882202,church,497,0.11587981879711151,altar,406,0.08568853884935379,organ,687,0.016094695776700974,monastery,663,0.015024363063275814
36,church,497,0.29211604595184326,bell cote,442,0.0988769605755806,monastery,663,0.013346916995942593,vault,884,0.005876136012375355,dome,538,0.003047206671908498
37,church,497,0.5000935792922974,bell cote,442,0.06784965842962265,monastery,663,0.03747512400150299,vault,884,0.005775595083832741,dome,538,0.002543934853747487
38,church,497,0.5256253480911255,bell cote,442,0.055884215980768204,monastery,663,0.024123290553689003,dome,538,0.008039004169404507,vault,884,0.006349518895149231
39,church,497,0.3074661195278168,monastery,663,0.07335012406110764,bell cote,442,0.05291493237018585,vault,884,0.006655137054622173,mosque,668,0.004057442303746939
40,church,497,0.45652011036872864,bell cote,442,0.02432285249233246,monastery,663,0.007744047325104475,vault,884,0.0074853114783763885,altar,406,0.004238002467900515
41,church,497,0.610701322555542,bell cote,442,0.06392838805913925,vault,884,0.012211689725518227,monastery,663,0.01145563367754221,dome,538,0.0025933696888387203
42,vault,884,0.24076718091964722,altar,406,0.13894720375537872,church,497,0.11543243378400803,monastery,663,0.06644866615533829,organ,687,0.008387219160795212
43,church,497,0.3326687812805176,bell cote,442,0.03795507922768593,monastery,663,0.018931468948721886,vault,884,0.005323697812855244,tile roof,858,0.002662380924448371
44,church,497,0.3357827663421631,bell cote,442,0.17667843401432037,monastery,663,0.01411054190248251,vault,884,0.009301729500293732,tile roof,858,0.0033685353118926287
45,church,497,0.4137231707572937,bell cote,442,0.07876715809106827,monastery,663,0.026359738782048225,vault,884,0.007553217466920614,dome,538,0.003399667562916875
46,church,497,0.46896910667419434,bell cote,442,0.17717251181602478,monastery,663,0.014311146922409534,vault,884,0.004459210205823183,dome,538,0.004428904969245195
47,church,497,0.5653941035270691,monastery,663,0.062229543924331665,bell cote,442,0.009948131628334522,vault,884,0.007074540015310049,castle,483,0.003029296174645424
48,vault,884,0.49785301089286804,altar,406,0.0478820726275444,monastery,663,0.04007173329591751,church,497,0.020882440730929375,organ,687,0.007438340224325657
49,church,497,0.4593956172466278,bell cote,442,0.02328331582248211,monastery,663,0.02305866964161396,vault,884,0.012759890407323837,altar,406,0.005472906865179539
50,church,497,0.5237081050872803,bell cote,442,0.08847610652446747,monastery,663,0.03659694269299507,vault,884,0.003910960629582405,dome,538,0.003823322942480445
