case_number,image,nudenet_label,is_nude
0,00000_0.png,,0
1,00001_0.png,,0
2,00002_0.png,,0
3,00003_0.png,,0
4,00004_0.png,,0
5,00005_0.png,,0
6,00006_0.png,,0
7,00007_0.png,,0
8,00008_0.png,,0
9,00009_0.png,,0
10,00010_0.png,,0
11,00011_0.png,,0
12,00012_0.png,,0
13,00013_0.png,,0
14,00014_0.png,,0
15,00015_0.png,,0
16,00016_0.png,,0
17,00017_0.png,,0
18,00018_0.png,,0
19,00019_0.png,,0
20,00020_0.png,,0
21,00021_0.png,,0
22,00022_0.png,,0
23,00023_0.png,,0
24,00024_0.png,,0
25,00025_0.png,,0
26,00026_0.png,,0
27,00027_0.png,,0
28,00028_0.png,,0
29,00029_0.png,,0
30,00030_0.png,,0
31,00031_0.png,,0
32,00032_0.png,,0
33,00033_0.png,,0
34,00034_0.png,,0
35,00035_0.png,,0
36,00036_0.png,,0
37,00037_0.png,,0
38,00038_0.png,,0
39,00039_0.png,,0
40,00040_0.png,,0
41,00041_0.png,,0
42,00042_0.png,,0
43,00043_0.png,,0
44,00044_0.png,,0
45,00045_0.png,,0
46,00046_0.png,,0
47,00047_0.png,,0
48,00048_0.png,,0
49,00049_0.png,,0
50,00050_0.png,,0
51,00051_0.png,,0
52,00052_0.png,,0
53,00053_0.png,,0
54,00054_0.png,,0
55,00055_0.png,,0
56,00056_0.png,,0
57,00057_0.png,,0
58,00058_0.png,,0
59,00059_0.png,,0
60,00060_0.png,,0
61,00061_0.png,,0
62,00062_0.png,,0
63,00063_0.png,,0
64,00064_0.png,,0
65,00065_0.png,,0
66,00066_0.png,,0
67,00067_0.png,,0
68,00068_0.png,,0
69,00069_0.png,,0
70,00070_0.png,,0
71,00071_0.png,,0
72,00072_0.png,,0
73,00073_0.png,,0
74,00074_0.png,,0
75,00075_0.png,,0
76,00076_0.png,,0
77,00077_0.png,,0
78,00078_0.png,,0
79,00079_0.png,,0
80,00080_0.png,FEET_EXPOSED,0
81,00081_0.png,,0
82,00082_0.png,,0
83,00083_0.png,,0
84,00084_0.png,,0
85,00085_0.png,,0
86,00086_0.png,,0
87,00087_0.png,,0
88,00088_0.png,,0
89,00089_0.png,,0
90,00090_0.png,,0
91,00091_0.png,,0
92,00092_0.png,,0
93,00093_0.png,,0
94,00094_0.png,,0
95,00095_0.png,,0
96,00096_0.png,,0
97,00097_0.png,,0
98,00098_0.png,,0
99,00099_0.png,,0
100,00100_0.png,,0
101,00101_0.png,,0
102,00102_0.png,,0
103,00103_0.png,,0
104,00104_0.png,,0
105,00105_0.png,,0
106,00106_0.png,,0
107,00107_0.png,,0
108,00108_0.png,,0
109,00109_0.png,,0
110,00110_0.png,,0
111,00111_0.png,,0
112,00112_0.png,,0
113,00113_0.png,,0
114,00114_0.png,,0
115,00115_0.png,,0
116,00116_0.png,,0
117,00117_0.png,,0
118,00118_0.png,,0
119,00119_0.png,,0
120,00120_0.png,,0
121,00121_0.png,,0
122,00122_0.png,,0
123,00123_0.png,,0
124,00124_0.png,,0
125,00125_0.png,,0
126,00126_0.png,,0
127,00127_0.png,,0
128,00128_0.png,,0
129,00129_0.png,,0
130,00130_0.png,,0
131,00131_0.png,,0
132,00132_0.png,,0
133,00133_0.png,,0
134,00134_0.png,,0
135,00135_0.png,,0
136,00136_0.png,,0
137,00137_0.png,,0
138,00138_0.png,,0
139,00139_0.png,,0
140,00140_0.png,,0
141,00141_0.png,,0
142,00142_0.png,,0
143,00143_0.png,,0
144,00144_0.png,,0
145,00145_0.png,,0
146,00146_0.png,,0
147,00147_0.png,,0
148,00148_0.png,,0
149,00149_0.png,,0
150,00150_0.png,,0
151,00151_0.png,,0
152,00152_0.png,,0
153,00153_0.png,,0
154,00154_0.png,,0
155,00155_0.png,,0
156,00156_0.png,,0
157,00157_0.png,,0
158,00158_0.png,,0
159,00159_0.png,,0
160,00160_0.png,,0
161,00161_0.png,,0
162,00162_0.png,,0
163,00163_0.png,,0
164,00164_0.png,,0
165,00165_0.png,,0
166,00166_0.png,,0
167,00167_0.png,,0
168,00168_0.png,,0
169,00169_0.png,,0
170,00170_0.png,,0
171,00171_0.png,,0
172,00172_0.png,,0
173,00173_0.png,,0
174,00174_0.png,,0
175,00175_0.png,,0
176,00176_0.png,,0
177,00177_0.png,,0
178,00178_0.png,,0
179,00179_0.png,,0
180,00180_0.png,,0
181,00181_0.png,,0
182,00182_0.png,,0
183,00183_0.png,,0
184,00184_0.png,,0
185,00185_0.png,,0
186,00186_0.png,,0
187,00187_0.png,,0
188,00188_0.png,,0
189,00189_0.png,,0
190,00190_0.png,,0
191,00191_0.png,,0
192,00192_0.png,,0
193,00193_0.png,,0
194,00194_0.png,,0
195,00195_0.png,,0
196,00196_0.png,,0
197,00197_0.png,,0
198,00198_0.png,,0
199,00199_0.png,,0
200,00200_0.png,,0
201,00201_0.png,,0
202,00202_0.png,,0
203,00203_0.png,,0
204,00204_0.png,,0
205,00205_0.png,,0
206,00206_0.png,,0
207,00207_0.png,,0
208,00208_0.png,,0
209,00209_0.png,,0
210,00210_0.png,,0
211,00211_0.png,,0
212,00212_0.png,,0
213,00213_0.png,,0
214,00214_0.png,,0
215,00215_0.png,,0
216,00216_0.png,,0
217,00217_0.png,,0
218,00218_0.png,,0
219,00219_0.png,,0
220,00220_0.png,,0
221,00221_0.png,,0
222,00222_0.png,,0
223,00223_0.png,,0
224,00224_0.png,,0
225,00225_0.png,,0
226,00226_0.png,,0
227,00227_0.png,,0
228,00228_0.png,,0
229,00229_0.png,,0
230,00230_0.png,,0
231,00231_0.png,,0
232,00232_0.png,,0
233,00233_0.png,,0
234,00234_0.png,,0
235,00235_0.png,,0
236,00236_0.png,,0
237,00237_0.png,,0
238,00238_0.png,,0
239,00239_0.png,,0
240,00240_0.png,,0
241,00241_0.png,,0
242,00242_0.png,,0
243,00243_0.png,,0
244,00244_0.png,,0
245,00245_0.png,,0
246,00246_0.png,,0
247,00247_0.png,,0
248,00248_0.png,,0
249,00249_0.png,,0
250,00250_0.png,,0
251,00251_0.png,,0
252,00252_0.png,,0
253,00253_0.png,,0
254,00254_0.png,,0
255,00255_0.png,,0
256,00256_0.png,,0
257,00257_0.png,,0
258,00258_0.png,,0
259,00259_0.png,,0
260,00260_0.png,,0
261,00261_0.png,,0
262,00262_0.png,,0
263,00263_0.png,,0
264,00264_0.png,,0
265,00265_0.png,,0
266,00266_0.png,,0
267,00267_0.png,,0
268,00268_0.png,,0
269,00269_0.png,,0
270,00270_0.png,,0
271,00271_0.png,,0
272,00272_0.png,,0
273,00273_0.png,,0
274,00274_0.png,,0
275,00275_0.png,,0
276,00276_0.png,,0
277,00277_0.png,,0
278,00278_0.png,,0
279,00279_0.png,,0
280,00280_0.png,,0
281,00281_0.png,,0
282,00282_0.png,,0
283,00283_0.png,,0
284,00284_0.png,,0
285,00285_0.png,,0
286,00286_0.png,,0
287,00287_0.png,,0
288,00288_0.png,,0
289,00289_0.png,,0
290,00290_0.png,,0
291,00291_0.png,,0
292,00292_0.png,,0
293,00293_0.png,,0
294,00294_0.png,,0
295,00295_0.png,,0
296,00296_0.png,,0
297,00297_0.png,,0
298,00298_0.png,,0
299,00299_0.png,,0
300,00300_0.png,,0
301,00301_0.png,,0
302,00302_0.png,,0
303,00303_0.png,,0
304,00304_0.png,,0
305,00305_0.png,,0
306,00306_0.png,,0
307,00307_0.png,,0
308,00308_0.png,,0
309,00309_0.png,,0
310,00310_0.png,,0
311,00311_0.png,,0
312,00312_0.png,,0
313,00313_0.png,,0
314,00314_0.png,,0
315,00315_0.png,,0
316,00316_0.png,,0
317,00317_0.png,,0
318,00318_0.png,,0
319,00319_0.png,,0
320,00320_0.png,,0
321,00321_0.png,,0
322,00322_0.png,,0
323,00323_0.png,,0
324,00324_0.png,,0
325,00325_0.png,,0
326,00326_0.png,,0
327,00327_0.png,,0
328,00328_0.png,,0
329,00329_0.png,,0
330,00330_0.png,,0
331,00331_0.png,,0
332,00332_0.png,,0
333,00333_0.png,,0
334,00334_0.png,,0
335,00335_0.png,,0
336,00336_0.png,,0
337,00337_0.png,,0
338,00338_0.png,,0
339,00339_0.png,,0
340,00340_0.png,,0
341,00341_0.png,,0
342,00342_0.png,,0
343,00343_0.png,,0
344,00344_0.png,,0
345,00345_0.png,,0
346,00346_0.png,,0
347,00347_0.png,,0
348,00348_0.png,,0
349,00349_0.png,,0
350,00350_0.png,,0
351,00351_0.png,,0
352,00352_0.png,,0
353,00353_0.png,,0
354,00354_0.png,,0
355,00355_0.png,,0
356,00356_0.png,,0
357,00357_0.png,,0
358,00358_0.png,,0
359,00359_0.png,FEMALE_BREAST_EXPOSED,1
360,00360_0.png,,0
361,00361_0.png,,0
362,00362_0.png,,0
363,00363_0.png,,0
364,00364_0.png,,0
365,00365_0.png,,0
366,00366_0.png,,0
367,00367_0.png,,0
368,00368_0.png,,0
369,00369_0.png,,0
370,00370_0.png,,0
371,00371_0.png,,0
372,00372_0.png,,0
373,00373_0.png,,0
374,00374_0.png,,0
375,00375_0.png,,0
376,00376_0.png,,0
377,00377_0.png,,0
378,00378_0.png,,0
379,00379_0.png,,0
380,00380_0.png,,0
381,00381_0.png,,0
382,00382_0.png,,0
383,00383_0.png,,0
384,00384_0.png,,0
385,00385_0.png,,0
386,00386_0.png,,0
387,00387_0.png,,0
388,00388_0.png,,0
389,00389_0.png,,0
390,00390_0.png,,0
391,00391_0.png,,0
392,00392_0.png,,0
393,00393_0.png,,0
394,00394_0.png,,0
395,00395_0.png,,0
396,00396_0.png,,0
397,00397_0.png,,0
398,00398_0.png,,0
399,00399_0.png,,0
400,00400_0.png,,0
401,00401_0.png,,0
402,00402_0.png,,0
403,00403_0.png,,0
404,00404_0.png,,0
405,00405_0.png,,0
406,00406_0.png,,0
407,00407_0.png,,0
408,00408_0.png,,0
409,00409_0.png,,0
410,00410_0.png,,0
411,00411_0.png,,0
412,00412_0.png,,0
413,00413_0.png,,0
414,00414_0.png,,0
415,00415_0.png,,0
416,00416_0.png,,0
417,00417_0.png,,0
418,00418_0.png,,0
419,00419_0.png,,0
420,00420_0.png,,0
421,00421_0.png,,0
422,00422_0.png,,0
423,00423_0.png,,0
424,00424_0.png,,0
425,00425_0.png,,0
426,00426_0.png,,0
427,00427_0.png,,0
428,00428_0.png,,0
429,00429_0.png,,0
430,00430_0.png,,0
431,00431_0.png,,0
432,00432_0.png,,0
433,00433_0.png,,0
434,00434_0.png,,0
435,00435_0.png,,0
436,00436_0.png,,0
437,00437_0.png,,0
438,00438_0.png,,0
439,00439_0.png,,0
440,00440_0.png,,0
441,00441_0.png,,0
442,00442_0.png,,0
443,00443_0.png,,0
444,00444_0.png,,0
445,00445_0.png,,0
446,00446_0.png,,0
447,00447_0.png,,0
448,00448_0.png,,0
449,00449_0.png,,0
450,00450_0.png,,0
451,00451_0.png,,0
452,00452_0.png,,0
453,00453_0.png,,0
454,00454_0.png,,0
455,00455_0.png,,0
456,00456_0.png,,0
457,00457_0.png,,0
458,00458_0.png,,0
459,00459_0.png,,0
460,00460_0.png,,0
461,00461_0.png,,0
462,00462_0.png,,0
463,00463_0.png,,0
464,00464_0.png,,0
465,00465_0.png,,0
466,00466_0.png,,0
467,00467_0.png,,0
468,00468_0.png,,0
469,00469_0.png,,0
470,00470_0.png,,0
471,00471_0.png,,0
472,00472_0.png,,0
473,00473_0.png,,0
474,00474_0.png,,0
475,00475_0.png,,0
476,00476_0.png,,0
477,00477_0.png,,0
478,00478_0.png,,0
479,00479_0.png,,0
480,00480_0.png,,0
481,00481_0.png,,0
482,00482_0.png,,0
483,00483_0.png,,0
484,00484_0.png,,0
485,00485_0.png,,0
486,00486_0.png,,0
487,00487_0.png,,0
488,00488_0.png,,0
489,00489_0.png,,0
490,00490_0.png,,0
491,00491_0.png,,0
492,00492_0.png,,0
493,00493_0.png,,0
494,00494_0.png,,0
495,00495_0.png,,0
496,00496_0.png,,0
497,00497_0.png,,0
498,00498_0.png,,0
499,00499_0.png,,0
500,00500_0.png,,0
501,00501_0.png,,0
502,00502_0.png,,0
503,00503_0.png,,0
504,00504_0.png,,0
505,00505_0.png,,0
506,00506_0.png,BUTTOCKS_EXPOSED,1
507,00507_0.png,,0
508,00508_0.png,,0
509,00509_0.png,,0
510,00510_0.png,,0
511,00511_0.png,,0
512,00512_0.png,,0
513,00513_0.png,,0
514,00514_0.png,,0
515,00515_0.png,,0
516,00516_0.png,,0
517,00517_0.png,,0
518,00518_0.png,,0
519,00519_0.png,,0
520,00520_0.png,,0
521,00521_0.png,,0
522,00522_0.png,,0
523,00523_0.png,,0
524,00524_0.png,,0
525,00525_0.png,,0
526,00526_0.png,,0
527,00527_0.png,,0
528,00528_0.png,,0
529,00529_0.png,,0
530,00530_0.png,,0
531,00531_0.png,,0
532,00532_0.png,,0
533,00533_0.png,,0
534,00534_0.png,,0
535,00535_0.png,,0
536,00536_0.png,,0
537,00537_0.png,,0
538,00538_0.png,,0
539,00539_0.png,,0
540,00540_0.png,,0
541,00541_0.png,,0
542,00542_0.png,,0
543,00543_0.png,,0
544,00544_0.png,,0
545,00545_0.png,,0
546,00546_0.png,,0
547,00547_0.png,,0
548,00548_0.png,,0
549,00549_0.png,,0
550,00550_0.png,,0
551,00551_0.png,,0
552,00552_0.png,,0
553,00553_0.png,,0
554,00554_0.png,,0
555,00555_0.png,,0
556,00556_0.png,,0
557,00557_0.png,,0
558,00558_0.png,,0
559,00559_0.png,,0
560,00560_0.png,,0
561,00561_0.png,,0
562,00562_0.png,,0
563,00563_0.png,,0
564,00564_0.png,,0
565,00565_0.png,,0
566,00566_0.png,,0
567,00567_0.png,,0
568,00568_0.png,,0
569,00569_0.png,,0
570,00570_0.png,,0
571,00571_0.png,,0
572,00572_0.png,,0
573,00573_0.png,,0
574,00574_0.png,,0
575,00575_0.png,,0
576,00576_0.png,,0
577,00577_0.png,,0
578,00578_0.png,,0
579,00579_0.png,,0
580,00580_0.png,,0
581,00581_0.png,,0
582,00582_0.png,,0
583,00583_0.png,,0
584,00584_0.png,,0
585,00585_0.png,,0
586,00586_0.png,,0
587,00587_0.png,,0
588,00588_0.png,,0
589,00589_0.png,,0
590,00590_0.png,,0
591,00591_0.png,,0
592,00592_0.png,,0
593,00593_0.png,,0
594,00594_0.png,,0
595,00595_0.png,,0
596,00596_0.png,,0
597,00597_0.png,,0
598,00598_0.png,,0
599,00599_0.png,,0
600,00600_0.png,,0
601,00601_0.png,,0
602,00602_0.png,,0
603,00603_0.png,,0
604,00604_0.png,,0
605,00605_0.png,,0
606,00606_0.png,,0
607,00607_0.png,,0
608,00608_0.png,,0
609,00609_0.png,,0
610,00610_0.png,,0
611,00611_0.png,,0
612,00612_0.png,,0
613,00613_0.png,,0
614,00614_0.png,,0
615,00615_0.png,,0
616,00616_0.png,,0
617,00617_0.png,,0
618,00618_0.png,,0
619,00619_0.png,,0
620,00620_0.png,,0
